_ano_pasta,_doc_path,_filename,categorias_gasto_count,fluxo_de_caixa_count,hospital,metricas_unitarias.custo_por_cirurgia,metricas_unitarias.custo_por_consulta,metricas_unitarias.custo_por_internacao,metricas_unitarias.custo_por_leito_mes,observacoes,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,periodo.trimestre,rubricas_contabeis_detalhadas_count,valores_consolidados.recursos_devolvidos,valores_consolidados.recursos_executados,valores_consolidados.recursos_recebidos_outras_fontes,valores_consolidados.recursos_recebidos_ses,valores_consolidados.saldo_a_pagar,valores_consolidados.saldo_empenhado,valores_consolidados.saldo_final,valores_consolidados.saldo_inicial
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-07.2022.xlsx,RELATORIO-FINANCEIRO-MENSAL-07.2022,8,1,CREDEQ,,,,,"Hospital identificado no documento como CREDEQ - Centro de Referência e Excelência em Dependência Química. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Contrato de Gestão Nº 002/2014 - SES, 6º Termo Aditivo vigente de 27/01/2022 a 25/07/2022. Previsão de repasse mensal custeio: R$ 1.889.410,53. Saldo anterior: R$ 1.543.812,68 (inclui aplicações e poupança). Rendimentos financeiros: R$ 15.378,58. Outras entradas (Recuperação de Despesas): R$ 8.675,29. Total geral de pagamentos: R$ 2.434.909,02. Valores devolvidos: R$ 0,00. Saldo final em 31/07/2022: R$ 1.017.775,78. Glosas: todas zeradas.",ABEVIDA,2022,7,mensal,,18,0.0,2434909.02,24053.87,1884818.25,,,1017775.78,1543812.68
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-07.2023-1.pdf,RELATORIO-FINANCEIRO-MENSAL-07.2023-1,6,1,CRESM,,,,,"Relatório Financeiro Mensal referente a julho/2023. Saldo anterior (Saldo Bancário Anterior) era zero, mas o Saldo Anterior considerado inclui aplicações financeiras anteriores de R$ 38.911,94. Repasse SES Custeio: R$ 8.081.458,23; Repasse Investimento: R$ 0. Rendimentos sobre aplicações financeiras custeio: R$ 47.051,53. Outras entradas (Recuperação de Despesas): R$ 116.888,13. Valores devolvidos à contratante: R$ 0. Saldo bancário final em 31/07/2023: R$ 5.353.980,48 (integralmente em aplicação financeira CEF). Previsão de repasse mensal do contrato: R$ 2.739.864,99. Contrato de Gestão nº 002/2014-SES, 7º Termo Aditivo vigente de 26/07/2022 a 25/07/2024.",ABEVIDA,2023,7,mensal,,12,0.0,2930329.35,116888.13,8081458.23,,,5353980.48,38911.94
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-07.2024.xlsx,RELATORIO-FINANCEIRO-MENSAL-07.2024,6,1,CRESM,,,,,"Competência do relatório é julho/2024 (apesar do sheet estar nomeado 05-2024). Repasses SES: Custeio R$2.236.815,79 + Fundo Rescisório R$47.097,89 + Piso Enfermagem R$123.833,64 + Investimento R$207.750,60 = R$2.615.497,92. Rendimentos sobre aplicações financeiras: R$24.781,87 (sem detalhamento por subconta). Outras entradas R$73.650,14. Saldo anterior de 30/06/2024: R$2.954.700,98. Valores devolvidos à contratante: R$0. Saldo final em 31/07/2024: R$2.624.412,45. Concessionárias e Rescisões Trabalhistas listadas como subitens de outras rubricas já contabilizadas.",ABEVIDA,2024,7,mensal,,12,0.0,3044218.46,73650.14,2615497.92,,,2624412.45,2954700.98
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-08.2022.xlsx,RELATORIO-FINANCEIRO-MENSAL-08.2022,7,1,CREDEQ,,,,,"Unidade: CREDEQ - Centro de Referência e Excelência em Dependência Química. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigente de 26/07/2022 a 25/07/2023. Previsão de repasse mensal custeio: R$ 2.688.093,10 (a partir do 4º mês). Repasse efetivo custeio em agosto/2022: R$ 2.642.270,96. Saldo bancário final diverge ligeiramente entre linha 7 (R$ 1.435.728,02) e linha SALDO BANCÁRIO FINAL (R$ 1.435.728,79) devido a saldo de poupança de R$ 0,77. Glosas: zeradas. Outras entradas referem-se a recuperação de despesas (R$ 10.836,63) e rendimentos financeiros (R$ 17.501,87).",ABEVIDA,2022,8,mensal,,27,0.0,2252657.22,28338.5,2642270.96,,,1435728.79,1017775.78
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-08.2023-1-1.xlsx,RELATORIO-FINANCEIRO-MENSAL-08.2023-1-1,9,1,CRESM,,,,,"Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigência 26/07/2022 a 25/07/2024. Previsão de repasse mensal de custeio: R$ 2.739.864,99. Saldo bancário anterior (01/08/2023): R$ 5.353.980,48 (Banco CEF AG 1626 OP 003 C/C 2752-0). Saldo final (31/08/2023): R$ 6.010.213,70 em aplicação financeira CEF. Valores devolvidos à contratante: zero. Total de glosas: zero. CNPJ OSS: 02.812.043/0001-05. CNPJ Unidade Gerida: 02.812.043/0012-50.",ABEVIDA,2023,8,mensal,,17,0.0,2363321.0,103517.54,2815623.5,,,6010213.7,5353980.48
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-08.2024-1.xlsx,RELATORIO-FINANCEIRO-MENSAL-08.2024-1,6,1,CRESM,,,,,"Sheet referente a agosto/2024 (aba nomeada 05-2024). Repasse SES: Custeio R$2.906.247,23 + Fundo Rescisório R$58.076,50 + Piso Enfermagem R$62.412,99 + Investimento R$1.687.871,31 = R$4.714.736,03. Rendimentos sobre aplicações financeiras: R$33.123,95. Outras entradas: R$13.781,28. Total entradas: R$4.761.513,26. Saldo anterior: R$2.624.412,45. Total disponível: R$7.385.925,71. Resgate de aplicação financeira: R$2.428.779,07. Total aplicações financeiras: R$4.177.537,41. Saldo bancário final declarado como 31/01/2023 mas competência é agosto/2024. Contrato de Gestão 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026.",ABEVIDA,2024,8,mensal,,12,0,2984991.96,13781.28,4714736.03,,,4406294.75,2624412.45
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-09.2022.xlsx,RELATORIO-FINANCEIRO-MENSAL-09.2022,9,1,CREDEQ,,,,,"Unidade gerida: CREDEQ - Centro de Referência e Excelência em Dependência Química. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigente de 26/07/2022 a 25/07/2023. Previsão de repasse mensal custeio (1º ao 3º mês): R$ 2.650.350,53; demais meses: R$ 2.688.093,10. Investimento previsto: R$ 0,00. Saldo anterior composto por aplicação financeira (R$ 1.435.727,25) e poupança (R$ 0,77). Total disponível no período: R$ 3.684.402,80. Resgates de aplicação: R$ 2.606.811,63; novas aplicações: R$ 2.453.152,76. Glosas zeradas. Todas as informações com base em extratos bancários e relatórios SIPEF/BRGAAP. O filename menciona CRESM mas o documento refere-se ao CREDEQ; foi utilizado CREDEQ conforme conteúdo do documento.",ABEVIDA,2022,9,mensal,,19,0.0,2381137.1,31382.14,2217292.64,,,1303265.7,1435728.02
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-09.2023-1.xlsx,RELATORIO-FINANCEIRO-MENSAL-09.2023-1,9,1,CRESM,,,,,"Relatório Financeiro Mensal referente à competência Setembro/2023. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Unidade: CRESM (CNPJ 02.812.043/0012-50). Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigente de 26/07/2022 a 25/07/2024. Previsão de repasse mensal de custeio: R$ 2.739.864,99. O saldo bancário final indicado no cabeçalho da seção 7 menciona 31/08/2023, mas o relatório é de setembro/2023, possivelmente erro de digitação no documento. Recursos_recebidos_outras_fontes composto por rendimentos (R$ 65.068,03) e recuperação de despesas (R$ 21.918,25).",ABEVIDA,2023,9,mensal,,23,0,2553015.85,86986.28,3029286.02,,,6573470.15,6010213.7
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-09.2024-1.xlsx,RELATORIO-FINANCEIRO-MENSAL-09.2024-1,5,1,CRESM,,,,,"Competência setembro/2024 (aba nomeada 05-2024). Contrato de Gestão 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026. Previsão repasse mensal custeio R$3.001.551,80. Recursos recebidos SES incluem repasse custeio (2.881.551,80), piso enfermagem (67.116,69) e investimento (54.813,19). Saldo bancário final datado como 31/01/2023 no documento, mas competência é setembro/2024. Outras entradas de R$8.616,00 não especificadas.",ABEVIDA,2024,9,mensal,,25,0.0,2780824.8,8616.0,3003481.68,,,4673744.55,4406294.75
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-10.2022.xlsx,RELATORIO-FINANCEIRO-MENSAL-10.2022,8,1,CREDEQ,,,,,"Unidade gerida: CREDEQ - Centro de Referência e Excelência em Dependência Química. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigência 26/07/2022 a 25/07/2023. Previsão de repasse mensal custeio: R$ 2.688.093,10. Repasse efetivo outubro/2022: R$ 2.051.336,48. Outras entradas incluem rendimentos sobre aplicações financeiras (R$ 4.322,23) e recuperação de despesas (R$ 11.056,58). Saldo anterior inclui aplicações CEF (R$ 1.173.659,90) e poupança CEF (R$ 129.605,80). Total disponível no período: R$ 3.369.980,99. Nenhuma glosa registrada no período. Filename: RELATORIO-FINANCEIRO-MENSAL-10.2022.xlsx.",ABEVIDA,2022,10,mensal,,12,0.0,1271601.45,15378.81,2051336.48,,,2098379.54,1303265.7
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-10.2023-1.pdf,RELATORIO-FINANCEIRO-MENSAL-10.2023-1,5,1,CRESM,,,,,"Competência outubro/2023. Saldo anterior (aplicações CEF): R$ 6.573.470,15. Repasse custeio SES: R$ 2.779.078,61. Rendimento aplicações custeio: R$ 65.129,87. Outras entradas (recuperação de despesas): R$ 70.737,17. Total disponível: R$ 9.488.415,80. Resgate aplicação custeio: R$ 5.189.555,85. Nova aplicação custeio: R$ 3.016.001,54. Saldo bancário final (aplicações CEF): R$ 5.656.118,12. Valores devolvidos: R$ 0. Total glosas: R$ 0. Previsão de repasse mensal contrato de gestão/7º TA custeio: R$ 2.739.864,99. O documento indica data do saldo final como 31/08/2023, mas a competência é outubro/2023 (possível erro no documento original).",ABEVIDA,2023,10,mensal,,12,0.0,3832297.68,135867.04,2779078.61,,,5656118.12,6573470.15
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-10.2024.xlsx,RELATORIO-FINANCEIRO-MENSAL-10.2024,6,1,CRESM,,,,,"Competência Outubro/2024. Contrato de Gestão 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80. Repasse SES custeio recebido: R$ 2.890.541,90 + Piso Enfermagem R$ 67.116,69 = R$ 2.957.658,59. Saldo final datado como 31/01/2023 no documento, mas competência é outubro/2024 (inconsistência no documento original). Sem glosas registradas no período.",ABEVIDA,2024,10,mensal,,15,0.0,2904561.97,4955.01,2957658.59,,,4774686.0,4673744.55
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-11.2022.pdf,RELATORIO-FINANCEIRO-MENSAL-11.2022,5,1,CREDEQ,,,,,"Unidade gerida: CREDEQ - Centro de Referência e Excelência em Dependência Química. OSS: ABEVIDA. Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigência 26/07/2022 a 25/07/2023. Saldo anterior composto por aplicações na CEF (R$ 138.591,42) e poupança CEF (R$ 1.959.788,12). Total disponível R$ 4.506.609,66. Total glosas R$ 24.512,02 (Glosa Enel). Saldo bancário final em aplicações CEF R$ 573.650,72. Rendimento sobre aplicações financeiras - custeio: R$ 11.129,56. Recuperação de despesas: R$ 169.807,92.",ABEVIDA,2022,11,mensal,,13,0.0,3932958.94,169807.92,2227292.64,,,573650.72,2098379.54
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-11.2023-1.xlsx,RELATORIO-FINANCEIRO-MENSAL-11.2023-1,9,1,CRESM,,,,,"Relatório Mensal de Novembro/2023. Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigência 26/07/2022 a 25/07/2024. Previsão de repasse mensal de custeio: R$ 2.739.864,99. Repasse efetivo de custeio no mês: R$ 2.771.065,74. Saldo anterior composto por aplicação financeira CEF (R$ 5.656.118,12). Valor de aplicação financeira custeio (R$ 15.106.216,97) aparenta ser acumulado/saldo e não fluxo do mês. Saldo final em aplicações CEF: R$ 4.815.604,62. Glosas totais: R$ 0,00. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Unidade: CRESM (CNPJ 02.812.043/0012-50). O cabeçalho do saldo final menciona 31/08/2023, mas o relatório é de novembro/2023 (inconsistência no documento original).",ABEVIDA,2023,11,mensal,,17,0.0,3670611.19,59031.95,2771065.74,,,4815604.62,5656118.12
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-11.2024.pdf,RELATORIO-FINANCEIRO-MENSAL-11.2024,9,1,CRESM,,,,,"Competência Novembro/2024. OSS: Associação Brasileira de Esperança e Vida - ABEVIDA. Unidade: CRESM. Contrato de Gestão nº 002/2014-SES, 9º Termo Aditivo vigente 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80. Saldo bancário final datado como 31/01/2023 no documento (provável erro no documento, competência é novembro/2024). Recursos recebidos SES = Repasse Custeio (2.884.322,15) + Fundo Rescisório (49.442,58) + Piso Enfermagem (44.912,89) = 2.978.677,62. Outras fontes = Rendimentos (37.031,11) + Outras entradas (7.094,93) = 44.126,04. Total de glosas: não informado/zerado.",ABEVIDA,2024,11,mensal,,31,0.0,3962770.26,44030.04,2978677.62,,,3834719.4,4774686.0
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-12.2018.pdf,RELATORIO-FINANCEIRO-MENSAL-12.2018,10,1,CREDEQ,,,,,"Relatório mensal de dezembro/2018 do CREDEQ (Centro de Referência e Excelência em Dependência Química de Aparecida de Goiânia), gerido pela ABEVIDA. Contrato de Gestão nº 02/2014-SES, vigência 31/07/2014 a 30/07/2019. Valor do repasse mensal do contrato: R$ 2.700.000,00. Devolução de verba ao poder público: R$ 0,00. Fonte dos dados: Prestação de Contas SIPEF - Relatório Financeiro fluxo de caixa XXIX.",ABEVIDA,2018,12,mensal,,13,0.0,1818698.07,14019.94,725890.37,,,94717.83,1173505.59
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-12.2022.pdf,RELATORIO-FINANCEIRO-MENSAL-12.2022,5,1,CREDEQ,,,,,"Relatório Financeiro Mensal de Dezembro/2022 do CREDEQ (Centro de Referência e Excelência em Dependência Química), gerido pela ABEVIDA, referente ao Contrato de Gestão nº 002/2014-SES. Saldo anterior (aplicação financeira): R$ 573.650,72. Repasse SES Custeio: R$ 2.433.248,80. Rendimentos sobre aplicações: R$ 7.557,11. Outras entradas (recuperação de despesas): R$ 10.850,65. Total disponível: R$ 3.025.307,28. Valores devolvidos: R$ 0,00. Saldo bancário final (aplicação CEF): R$ 17.063,35. Previsão de repasse mensal de custeio: R$ 2.688.093,10. O filename indica dezembro/2022, confirmado pela competência declarada no documento.",ABEVIDA,2022,12,mensal,,12,0.0,3008243.93,18407.76,2433248.8,,,17063.35,573650.72
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-12.2023-1.xlsx,RELATORIO-FINANCEIRO-MENSAL-12.2023-1,9,1,CRESM,,,,,"Relatório Financeiro Mensal referente a Dezembro/2023. OSS: ABEVIDA (CNPJ 02.812.043/0001-05). Unidade: CRESM - Complexo de Referência Estadual em Saúde Mental (CNPJ 02.812.043/0012-50). Contrato de Gestão nº 002/2014 - SES, 7º Termo Aditivo vigente de 26/07/2022 a 25/07/2024. Previsão de repasse mensal de custeio: R$ 2.739.864,99. Saldo anterior composto por: Caixa R$ 422,83 e Aplicações CEF R$ 4.815.181,79. Recursos outras fontes incluem rendimentos financeiros (R$ 44.213,90) e recuperação de despesas (R$ 18,98). Resgate de aplicação financeira no período: R$ 3.932.710,91. Nova aplicação financeira: R$ 4.512.318,01. Saldo final em aplicação CEF: R$ 3.710.712,70. Total de glosas: zero. Assinado em Aparecida de Goiânia, 29/12/2023. O cabeçalho do item 7 menciona data 31/08/2023, aparentemente erro de digitação (deveria ser 31/12/2023).",ABEVIDA,2023,12,mensal,,15,0.0,4020746.05,44232.88,2871621.25,,,3710712.7,4815604.62
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-12.2024-2.pdf,RELATORIO-FINANCEIRO-MENSAL-12.2024-2,7,1,CRESM,,,,,"Relatório Financeiro Mensal de Dezembro/2024 do CRESM (Complexo de Referência Estadual em Saúde Mental), gerido pela ABEVIDA (Associação Brasileira de Esperança e Vida), contrato de gestão nº 002/2014-SES, 9º Termo Aditivo vigente de 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80. Saldo anterior (aplicações financeiras): Custeio R$ 2.965.445,25, Investimento R$ 818.991,27, Fundo Rescisório R$ 50.282,88. Total disponível: R$ 6.929.722,02. Saldo final em aplicações: Custeio R$ 2.240.389,69, Investimento R$ 415.593,81, Fundo Rescisório R$ 7.857,41. O documento indica 'Saldo Bancário Final em 31/01/2023' mas a competência é Dezembro/2024 e a assinatura é de 31/12/2024 — trata-se provavelmente de erro de digitação no campo de data do saldo final. Total resgates registrado como R$ 3.045.722,51 e total aplicações financeiras como R$ 1.843.140,82, porém os itens detalhados mostram 0,00 — possível consolidação anterior inclusa.",ABEVIDA,2024,12,mensal,,18,0.0,4265881.11,6280.99,3057018.43,,,2663840.91,3834719.4
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-dev-Dezembro-2024.pdf,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-dev-Dezembro-2024,11,1,HUGO,,,,,"Hospital: HOSPITAL ESTADUAL DE URGÊNCIAS DE GOIÁS - DR. VALDEMIRO CRUZ (HUGO). OSS gestora: Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein. Contrato de Gestão 097/2024 SES/GO. Vigência: 07/08/2024 a 04/12/2027. Previsão de repasse mensal custeio: R$ 21.322.433,06. Repasse SES Custeio no mês: R$ 20.585.534,06 (sendo R$ 20.446.046,88 repasse principal + R$ 139.487,18 Piso de Enfermagem). Repasse Investimento: R$ 4.534.324,64. Repasse Rescisório: R$ 203.381,50. Total repasses SES: R$ 25.323.240,20. Recursos devolvidos à contratante: R$ 0,00. Saldo bancário anterior: R$ 49.254.775,72. Saldo bancário final em 31/12/2024: R$ 44.407.039,59. Recursos_recebidos_ses calculado como soma dos repasses SES (Custeio 20.585.534,06 + Investimento 4.534.324,64 + Rescisório 203.381,50 = 25.323.240,20); recursos_recebidos_outras_fontes = rendimentos (483.933,93) + recuperação de despesas (268.180,47) + devolução saldo caixa (71.210,87) + outros = 823.325,27. Nota: os valores de recursos_recebidos_ses e outras_fontes foram ajustados para refletir apenas os repasses SES diretos e demais entradas respectivamente.",Albert Einstein,2024,12,mensal,,23,0.0,30994301.6,1357649.87,20788915.56,,,44407039.59,49254775.72
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-dev-Outubro-2024.xlsx,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-dev-Outubro-2024,16,1,HUGO,,,,,"O documento contém duas abas: 'Agosto 2024' (competência 10/2024, contrato 097/2024, vigência 07/08/2024 a 04/12/2027) e '1 a 7 Agosto' (competência 07/2024, contrato 054/2014, vigência até 06/08/2024). Os dados extraídos referem-se à aba principal 'Agosto 2024' com competência outubro/2024 (10/2024). O saldo final calculado no documento é R$ 33.566.384,20. Repasse de investimento de R$ 5.702.182,48 foi incluído em recursos_recebidos_outras_fontes junto com recuperação de despesas (478.774,19) e devolução de saldo de caixa (219.174,88) = 6.400.131,55, pois apenas o custeio é repasse SES direto de operação corrente; os rendimentos financeiros (311.475,71) também foram considerados em outras fontes. Nota: a previsão mensal de repasse custeio é R$ 21.322.433,06.",Albert Einstein,2024,10,mensal,,9,91631.96,26705475.2,711249.9,21196166.63,,,33566384.2,32455717.47
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-Poder-Publico-Novembro-2024.pdf,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-Poder-Publico-Novembro-2024,14,1,HUGO,,,,,"Relatório competência 11/2024. Hospital HUGO (Hospital Estadual de Urgências de Goiás - Dr. Valdemiro Cruz). OSS: Sociedade Benef. Israelita Bras. Hospital Albert Einstein. Contrato 097/2024 SES/GO, vigência 07/08/2024 a 04/12/2027. Previsão repasse mensal custeio R$ 21.322.433,06. Repasse custeio recebido R$ 21.290.821,46 (incluindo Piso de Enfermagem R$ 69.460,25). Repasse investimento R$ 14.402.538,06. Repasse rescisório R$ 317.405,75. Saldo anterior R$ 33.566.384,20. Saldo final R$ 49.254.775,72. Valores devolvidos à contratante: R$ 0,00. Total das aplicações financeiras R$ 33.078.413,51. Pagamentos investimento R$ 0,00. recursos_recebidos_ses calculado como soma dos repasses SES: custeio (21.290.821,46) + investimento (14.402.538,06) + rescisório (317.405,75) = 36.010.765,27. recursos_recebidos_outras_fontes: rendimentos (343.040,66) + recuperação de despesas (4.834.450,98) + devolução caixa (51.607,95) + reembolso (411.988,57) = 5.641.087,16.",Albert Einstein,2024,11,mensal,,10,0.0,25963461.91,5641087.16,36010765.27,,,49254775.72,33566384.2
2024,documentos\IMED\PFRE\2024\99_NaoClassificado\RELATORIO-MENSAL-RECURSOS-RECEBIDOS-E-GASTOS-E.pdf,RELATORIO-MENSAL-RECURSOS-RECEBIDOS-E-GASTOS-E,0,0,PFRE,,,,,"Nota Técnica Explicativa informando que no mês de julho de 2024 não houve Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público, devido à inexistência de recebimento e pagamento no período. Documento emitido pela IMED, gestora da Policlínica Estadual da Região do Entorno - Formosa, em 29 de agosto de 2024, assinado pelo Diretor Financeiro André Silva Sader.",IMED,2024,7,mensal,,0,,,,,,,,
2024,documentos\IMED\PFRE\2024\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_102024_POLICLINICA_DE_FORMOSA.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_102024_POLICLINICA_DE_FORMOSA,6,1,PFRE,,,,,"Policlínica Estadual da Região do Entorno - Unidade Formosa. Termo de Colaboração 88/2024, vigência 10/07/2024 a 10/01/2025. Previsão de repasse mensal custeio: R$ 12.965.508,30. Repasse custeio recebido: R$ 2.107.995,81 (conta BB AG 0712-9 C/C 88001-9). Rendimento sobre aplicação financeira: R$ 23.980,07 (não somado ao total de entradas conforme planilha). Recuperação de despesas: R$ 1.739,26. Total de pagamentos custeio conforme subtotal: R$ 1.742.412,19; total geral dos pagamentos: R$ 1.889.649,65. Nenhum valor devolvido à contratante. Saldo em aplicação financeira (BB APLICAÇÃO 88001-9): saldo anterior R$ 3.034.854,56; saldo final R$ 4.958.862,04.",IMED,2024,10,mensal,,25,0,1889649.65,1739.26,2107995.81,,,4958862.04,3034854.56
2024,documentos\IMED\HETRIN\2024\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_OUTUBRO_HETRIN.pdf,RELATORIO_FINANCEIRO_DOS_RECURSOS_OUTUBRO_HETRIN,7,1,HETRIN,,,,,"Relatorio Financeiro Mensal - Outubro/2024. Hospital de Urgencias de Trindade - HETRIN. Contrato de Gestao 037/2021. Previsao de repasse mensal custeio: R$ 5.796.227,99. Previsao de repasse mensal investimento: R$ 0,00. Saldo bancario anterior (01/10/2024): R$ 40.084.140,17. Saldo bancario final (31/10/2024): R$ 33.409.144,85. Total de resgates de aplicacao financeira: R$ 15.296.705,88. Total de aplicacoes financeiras: R$ 9.779.940,38. Total de glosas: R$ 0,00. Recursos extracontratuais: R$ 145.552,54. Documento assinado digitalmente por Luciana Fernandes de Souza e Rafael da Silva Oliveira.",IMED,2024,10,mensal,,29,0.0,12960420.58,171243.79,5507441.54,,,33409144.85,40084140.17
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATOTIO-FINANCEIRO-MENSAL-01.2021.xlsx,RELATOTIO-FINANCEIRO-MENSAL-01.2021,5,1,CREDEQ,,,,,"Unidade gerida: CREDEQ - Centro de Referência e Excelência em Dependência Química. Contrato de Gestão nº 002/2014 - SES, vigência do 5º Termo Aditivo: 27/01/2021 a 25/07/2021. Previsão de repasse mensal (custeio): R$ 2.023.964,19. Repasse recebido no mês: R$ 1.399.283,93 (inferior à previsão). Rendimento sobre aplicações financeiras (custeio): R$ 439,04. Total de resgates de aplicação financeira: R$ 1.539.822,90. Total de aplicações financeiras realizadas: R$ 882.399,92. Glosa total: R$ 22.290,75 (referente à Enel). Valores devolvidos à contratante: R$ 0,00. Filename: RELATOTIO-FINANCEIRO-MENSAL-01.2021.xlsx.",ABEVIDA,2021,1,mensal,,13,0.0,1680056.51,8103.32,1399283.93,,,581821.14,854051.36
