_ano_pasta,_doc_path,_filename,frequencia,hospital,indicador,meta,oss_gestora,tipo_documento,unidade
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia Eletiva hospitalar de média e alta complexidade cardíacas adulto (incluindo marcapasso),70,AGIR,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia Eletiva hospitalar de média e alta complexidade cardíacas neonatais e pediátricas,18,AGIR,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia Eletiva hospitalar de média e alta complexidade em neurocirurgia neonatais e pediátricas,5,AGIR,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Hemodinâmica,345,AGIR,termo_aditivo,procedimentos
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Pequenos Procedimentos Ambulatoriais,608,AGIR,termo_aditivo,procedimentos
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Consulta médica na Atenção Especializada,2988,AGIR,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Consulta multiprofissional na Atenção Especializada,2000,AGIR,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Atendimentos do Serviço de Atenção Domiciliar,120,AGIR,termo_aditivo,atendimentos
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Colangiopancreatografia retrógrada endoscópica (CPRE),5,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Ecocardiograma Transtorácico,100,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Holter,80,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Mapa,50,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Ressonância Nuclear Magnética,400,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Teste ergométrico,100,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Tomografia Computadorizada,300,AGIR,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Bolsas de sangue total coletadas,1000,AGIR,termo_aditivo,bolsas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Coletas de plaquetas por aférese,18,AGIR,termo_aditivo,doadores
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Hemocomponentes produzidos,2100,AGIR,termo_aditivo,unidades
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Boletim de Produção Ambulatorial (BPA) apresentado,0,AGIR,termo_aditivo,100% dos procedimentos realizados
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Clínica Cirúrgica (especialidades e geral) - saídas hospitalares,639,AGIR,termo_aditivo,saídas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Clínica Cirúrgica (ortopedia/trauma) - saídas hospitalares,593,AGIR,termo_aditivo,saídas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Clínica Cardiológica - saídas hospitalares,306,AGIR,termo_aditivo,saídas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Clínica Médica - saídas hospitalares,235,AGIR,termo_aditivo,saídas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Clínica Pediátrica - saídas hospitalares,135,AGIR,termo_aditivo,saídas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Enfermaria Queimados - saídas hospitalares,24,AGIR,termo_aditivo,saídas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia eletiva hospitalar de alto giro,120,AGIR,termo_aditivo,cirurgias/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia eletiva hospitalar de média ou alta complexidade (cardíacas adulto incluindo marcapasso),80,AGIR,termo_aditivo,cirurgias/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia eletiva hospitalar de média e alta complexidade (cardíacas neonatais e pediátricas),10,AGIR,termo_aditivo,cirurgias/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,"Cirurgia eletiva hospitalar de alto custo, com ou sem uso de OPME",40,AGIR,termo_aditivo,cirurgias/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Hemodinâmica - procedimentos,450,AGIR,termo_aditivo,procedimentos/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Pacientes em Atenção Domiciliar,120,AGIR,termo_aditivo,pacientes/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Consulta médica na atenção especializada,3115,AGIR,termo_aditivo,consultas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Consulta não médica na atenção especializada,2175,AGIR,termo_aditivo,consultas/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Procedimentos Ambulatoriais,680,AGIR,termo_aditivo,procedimentos/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Colangiopancreatografia retrógrada endoscópica (CPRE),3,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Ecocardiograma Transtorácico e estresse,200,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Holter,150,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Mapa,100,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Ressonância Nuclear Magnética,400,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Teste ergométrico,100,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,SADT Externo - Tomografia Computadorizada,300,AGIR,termo_aditivo,exames/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Bolsas de sangue total coletadas (antes AT HECAD),800,AGIR,termo_aditivo,unidades/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Bolsas de plaquetas por aférese produzidas (antes AT HECAD),25,AGIR,termo_aditivo,unidades/mês
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Serviço de Hemoterapia - Hemocomponentes produzidos (antes AT HECAD),1840,AGIR,termo_aditivo,unidades/mês
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Internação - Clínica Cirúrgica,332,FUNEV,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Internação - Clínica Médica,164,FUNEV,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Cirurgia eletiva hospitalar de alto giro,30,FUNEV,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Cirurgia eletiva hospitalar de média ou alta complexidade,50,FUNEV,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Cirurgia eletiva hospitalar de alta complexidade e alto custo,20,FUNEV,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Consulta médica na Atenção Especializada,1000,FUNEV,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Consulta multiprofissional na Atenção Especializada,200,FUNEV,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Procedimentos Programados (leito dia),165,FUNEV,termo_aditivo,procedimentos
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,Pacientes assistidos pelo Serviço de Atenção Domiciliar,120,FUNEV,termo_aditivo,pacientes
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Radiografia,70,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Tomografia Computadorizada com e sem contraste,200,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Ultrassom,60,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Biopsia Guiada por Ultrassonografia,10,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Doppler,70,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Biópsia Guiada por Tomografia,10,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,mensal,HEANA,SADT Externo - Colangiopancreatografia Retrógrada Endoscópica - CPRE (a partir de abril/2024),5,FUNEV,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Internação - Clínica Cirúrgica (saídas),1118,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Internação - Clínica Médica (saídas),328,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Internação - Clínica Neurológica (saídas),46,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Atendimento Ambulatorial - Consultas médicas,3400,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Atendimento Ambulatorial - Consultas multiprofissionais,1700,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Atendimento Ambulatorial - Procedimento ambulatorial,285,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,procedimentos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,Hospital Dia - Atendimento leito dia,365,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,atendimentos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,SADT Externo - Colonoscopia,100,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,SADT Externo - Endoscopia Digestiva,80,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,SADT Externo - Endoscopia via urinária,20,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,SADT Externo - Tomografia Computadorizada (com e sem contraste),125,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,SADT Externo - Ultrassonografia,60,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,mensal,HUGO,SADT Externo - Ultrassonografia/Doppler,80,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,outro,HUGO,Leitos de internação - 1ª fase (Total),342,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,leitos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,outro,HUGO,Leitos de internação - 2ª fase (Total),348,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,leitos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,outro,HUGO,Leitos UTI Adulto - 1ª fase (Total),54,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,leitos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,outro,HUGO,Leitos UTI Adulto - 2ª fase (Total),60,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,leitos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,mensal,HUGO,"Número de gratificações de Supervisor, Coordenador, Preceptor e Tutor da COREME e COREMU para despesa de custeio diverso por Residente COREME/COREMU (Programas de Residência Médica e Multiprofissional no HUGO)",86,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,gratificações docentes
