_ano_pasta,_doc_path,_filename,descricao,fonte_dados,hospital,meta,nome,oss_gestora,peso,tipo_documento
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,Gestão hospitalar baseada em Sistema de Metas medidas por Indicadores de Desempenho e Qualidade conforme Resoluções Normativas do TCE-GO,TCE-GO / SES/GO,HUGOL,,Indicadores de Desempenho e Qualidade,AGIR,0,outro
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,Alcançar elevados índices de satisfação conforme indicadores de qualidade dos serviços; Pesquisa de Satisfação na alta hospitalar,,HUGOL,,Índice de satisfação dos usuários,AGIR,0,outro
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL_10º Aditivo.pdf,Competências previstas no Contrato de Gestão HUGOL_10º Aditivo,"Número de óbitos por morte encefálica, número de notificações de óbitos por morte encefálica, número de doações efetivas de múltiplos órgãos",Gerência de Transplantes da SES,HUGOL,,Óbitos por Morte Encefálica,AGIR,0,outro
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL_10º Aditivo.pdf,Competências previstas no Contrato de Gestão HUGOL_10º Aditivo,"Número de óbitos, número de notificações de óbitos, número de doações efetivas de tecidos, número de óbitos com contraindicações absolutas para doação de tecidos",Gerência de Transplantes da SES,HUGOL,,Óbitos (exceto Morte Encefálica),AGIR,0,outro
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL_10º Aditivo.pdf,Competências previstas no Contrato de Gestão HUGOL_10º Aditivo,Mensuração mensal da taxa de absenteísmo dos colaboradores da Unidade Hospitalar de forma global e segmentada por vínculo (estatutário e celetista),Sistema interno do Parceiro Privado,HUGOL,,Taxa de Absenteísmo,AGIR,0,outro
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL_10º Aditivo.pdf,Competências previstas no Contrato de Gestão HUGOL_10º Aditivo,"Realização quadrimestral de Pesquisa de Satisfação do Usuário/Acompanhante por meio da metodologia Net Promoter Score (NPS), com envio de resultados à SES/GO",Relatório NPS enviado à SES/GO,HUGOL,,Pesquisa de Satisfação do Usuário/Acompanhante (NPS),AGIR,0,outro
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,"Observar os Indicadores de Desempenho suficientes e adequados para medir o cumprimento das metas, de acordo com as Resoluções Normativas do TCE-GO",TCE-GO,HUAPA,,Indicadores de Desempenho,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,"Observar os Indicadores de Desempenho suficientes e adequados para medir o cumprimento das metas, de acordo com as Resoluções Normativas do TCE-GO e suas eventuais alterações.",TCE-GO,HUAPA,,Indicadores de Desempenho,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,"Indicadores suficientes e adequados para medir o cumprimento das metas, de acordo com as Resoluções Normativas do TCE-GO e suas eventuais alterações",TCE-GO,HUAPA,,Indicadores de Desempenho,IGH,0,contrato_gestao_inicial
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,Alcançar elevados índices de satisfação conforme indicadores de qualidade dos serviços,,HUAPA,,Indicadores de qualidade dos serviços,IGH,0,contrato_gestao_inicial
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 3° Aditivo.pdf,Contrato 096 - 3° Aditivo,"Nº de óbitos por morte encefálica, Nº de notificações de óbitos por morte encefálica, Nº de doações efetivas de Múltiplos órgãos",Gerência de Transplantes da SES,HUAPA,,Óbitos por Morte Encefálica,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 3° Aditivo.pdf,Contrato 096 - 3° Aditivo,"Nº de óbitos, Nº de notificações de óbitos, Nº de doações efetivas de tecidos, Nº de óbitos com contra indicações absolutas para doação de tecidos",Gerência de Transplantes da SES,HUAPA,,Óbitos (exceto Morte Encefálica),IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de óbitos por morte encefálica registrados na unidade,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos por morte encefálica - Nº de óbitos por morte encefálica,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de notificações de óbitos por morte encefálica,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos por morte encefálica - Nº de notificações de óbitos por morte encefálica,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de doações efetivas de múltiplos órgãos,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos por morte encefálica - Nº de doações efetivas de múltiplos órgãos,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de óbitos exceto morte encefálica,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos (exceto morte encefálica) - Nº de óbitos,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de notificações de óbitos exceto morte encefálica,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos (exceto morte encefálica) - Nº de notificações de óbitos,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de doações efetivas de tecidos,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos (exceto morte encefálica) - Nº de doações efetivas de tecidos,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Número de óbitos com contraindicações absolutas para doação de tecidos,Gerência de Transplantes da SES/GO,HUAPA,,Óbitos (exceto morte encefálica) - Nº de óbitos com contra indicações absolutas para doação de tecidos,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,"Taxa de absenteísmo dos colaboradores da unidade hospitalar, de forma global e segmentada por vínculo (estatutário e celetista)",Relatório mensal da unidade,HUAPA,,Taxa de Absenteísmo,IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,Pesquisa de satisfação realizada quadrimestralmente por meio da metodologia Net Promoter Score,Relatório quadrimestral enviado à SES/GO,HUAPA,,Pesquisa de Satisfação do Usuário/Acompanhante (NPS),IGH,0,termo_aditivo
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,"Gestão hospitalar baseada em Sistema de Metas e medidas por Indicadores de Desempenho e Qualidade, conforme Resoluções Normativas do TCE-GO",TCE-GO / CONTRATANTE,HUAPA,,Indicadores de Desempenho e Qualidade,IGH,0,contrato_gestao_inicial
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de óbitos por morte encefálica registrados no hospital,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos por Morte Encefálica - Nº de óbitos por morte encefálica,FUNEV,0,outro
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de notificações de óbitos por morte encefálica,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos por Morte Encefálica - Nº de notificações,FUNEV,0,outro
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de doações efetivas de múltiplos órgãos,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos por Morte Encefálica - Nº de doações efetivas de múltiplos órgãos,FUNEV,0,outro
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de óbitos exceto morte encefálica,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos (exceto Morte Encefálica) - Nº de óbitos,FUNEV,0,outro
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de notificações de óbitos exceto morte encefálica,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos (exceto Morte Encefálica) - Nº de notificações de óbitos,FUNEV,0,outro
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de doações efetivas de tecidos,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos (exceto Morte Encefálica) - Nº de doações efetivas de tecidos,FUNEV,0,outro
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\f30f01e6-2b47-401f-92ed-40a280a1175f.pdf,f30f01e6-2b47-401f-92ed-40a280a1175f,Número de óbitos com contraindicações absolutas para doação de tecidos,Sistema Estadual de Transplantes de Goiás,HEANA,,Óbitos (exceto Morte Encefálica) - Nº de óbitos com contraindicações absolutas para doação de tecidos,FUNEV,0,outro
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Relação percentual entre o número de pacientes-dia e o número de leitos-dia no mesmo período.,SIGUS,HUGOL,≥ 90%,Taxa de Ocupação Hospitalar (TOH),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Relação entre o total de pacientes-dia e o total de pacientes egressos do hospital no período.,SIGUS,HUGOL,≤ 7 dias,Taxa Média/Tempo Médio de Permanência Hospitalar (TMP),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Tempo médio em que um leito permanece desocupado entre a saída de um paciente e a admissão de outro.,SIGUS,HUGOL,≤ 30,Índice de Intervalo de Substituição (horas),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Taxa de pessoas que retornaram ao hospital em até 29 dias desde a última alta hospitalar.,SIGUS,HUGOL,< 8%,Taxa de Readmissão Hospitalar (29 dias),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Taxa de pacientes que retornaram à UTI em até 48 horas desde a última saída.,SIGUS,HUGOL,< 5%,Taxa de Readmissão em UTI (48 horas),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,"Relação de procedimentos rejeitados no SIH/SUS em relação ao total de procedimentos hospitalares apresentados, exceto por motivo de habilitação e capacidade instalada.",SIH/DATASUS,HUGOL,≤ 7%,Percentual de Ocorrência de Glosas no SIH - DATASUS,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Total de cirurgias eletivas suspensas por motivos operacionais em relação ao total de cirurgias agendadas.,Mapas cirúrgicos,HUGOL,≤ 5%,Percentual de Suspensão de Cirurgias Eletivas por Condições Operacionais,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,"Cirurgias eletivas realizadas com tempo máximo aceitável para tratamento expirado, para o primeiro ano.",Sistema de regulação,HUGOL,< 50%,Percentual de cirurgias eletivas realizadas com TMAT expirado (1º ano),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,"Cirurgias eletivas realizadas com tempo máximo aceitável para tratamento expirado, para o segundo ano.",Sistema de regulação,HUGOL,< 25%,Percentual de cirurgias eletivas realizadas com TMAT expirado (2º ano),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Número de consultas ofertadas em relação ao número de consultas propostas nas metas da unidade por mês.,Sistema de regulação estadual,HUGOL,1,Razão do Quantitativo de Consultas Ofertadas,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Proporção de exames de imagem externos com resultado liberado em até 10 dias.,Sistema de gestão hospitalar,HUGOL,≥ 70%,Percentual de Exames de Imagem com resultado disponibilizado em até 10 dias,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de casos de doenças/agravos/eventos de notificação compulsória imediata digitados oportunamente em até 7 dias.,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGOL,≥ 80%,Percentual de Casos de DAEI Digitadas Oportunamente (até 7 dias),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de casos de doenças/agravos/eventos de notificação compulsória imediata investigados oportunamente em até 48 horas da notificação.,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGOL,≥ 80%,Percentual de Casos de DAEI Investigadas Oportunamente (até 48 horas),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Monitoramento da perda financeira de medicamentos por expiração do prazo de validade.,CAF/Sistema de gestão hospitalar,HUGOL,≤ 2%,Percentual de perda de medicamentos por prazo de validade expirado,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de conformidade para cada parâmetro verificado nos Concentrados de Hemácias produzidos pela UCT.,UCT HUGOL,HUGOL,≥ 90% de conformidade para cada parâmetro verificado,Qualidade dos hemocomponentes - Concentrado de Hemácias (mensal),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de conformidade para cada parâmetro verificado nos Concentrados de Hemácias Desleucocitadas produzidos pela UCT.,UCT HUGOL,HUGOL,≥ 90% de conformidade para cada parâmetro verificado,Qualidade dos hemocomponentes - Concentrado de Hemácias Desleucocitadas (mensal),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de conformidade para cada parâmetro verificado nos Concentrados de Plaquetas Randômicas produzidos pela UCT.,UCT HUGOL,HUGOL,≥ 90% de conformidade para cada parâmetro verificado,Qualidade dos hemocomponentes - Concentrado de Plaquetas randômicas (mensal),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de conformidade para cada parâmetro verificado nos Concentrados de Plaquetas por Aférese produzidos pela UCT.,UCT HUGOL,HUGOL,≥ 90% de conformidade para cada parâmetro verificado,Qualidade dos hemocomponentes - Concentrado de Plaquetas por aférese (mensal),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de conformidade para cada parâmetro verificado no Plasma Fresco Congelado produzido pela UCT.,UCT HUGOL,HUGOL,≥ 90% de conformidade para cada parâmetro verificado,Qualidade dos hemocomponentes - Plasma Fresco Congelado (semestral),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de conformidade para cada parâmetro verificado no Crioprecipitado produzido pela UCT.,UCT HUGOL,HUGOL,≥ 90% de conformidade para cada parâmetro verificado,Qualidade dos hemocomponentes - Crioprecipitado (semestral),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Relação percentual entre o número de pacientes-dia e o número de leitos-dia no mesmo período.,SIGUS/SGH,HUGOL,≥90%,Taxa de Ocupação Hospitalar (TOH),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Relação entre o total de pacientes-dia e o total de pacientes egressos do hospital no período.,SIGUS/SGH,HUGOL,≤7 dias,Taxa Média/Tempo Médio de Permanência Hospitalar (TMP),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Tempo médio em que um leito permanece desocupado entre a saída de um paciente e a admissão de outro.,SIGUS/SGH,HUGOL,≤30,Índice de Intervalo de Substituição (horas),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Taxa de pessoas que retornaram ao hospital em até 29 dias desde a última alta.,SIGUS/SGH,HUGOL,<8%,Taxa de Readmissão Hospitalar (29 dias),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Taxa de pacientes que retornaram à UTI em até 48 horas desde a última saída da UTI.,SIGUS/SGH,HUGOL,<5%,Taxa de Readmissão em UTI (48 horas),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,"Relação de procedimentos rejeitados no SIH em relação ao total apresentado, exceto por motivo de habilitação e capacidade instalada.",SIH/DATASUS,HUGOL,≤7%,Percentual de Ocorrência de Glosas no SIH - DATASUS,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Total de cirurgias programadas suspensas por motivos organizacionais da unidade em relação ao total agendado.,Mapas cirúrgicos,HUGOL,≤5%,Percentual de Suspensão de Cirurgias Eletivas por Condições Operacionais,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Indica se cirurgias eletivas em lista de espera respeitam tempo máximo aceitável para tratamento.,Sistema de Regulação Estadual,HUGOL,<50%,Percentual de cirurgias eletivas realizadas com TMAT expirado (primeiro ano),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Indica se cirurgias eletivas em lista de espera respeitam tempo máximo aceitável para tratamento.,Sistema de Regulação Estadual,HUGOL,<25%,Percentual de cirurgias eletivas realizadas com TMAT expirado (segundo ano),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Proporção de exames de imagem com resultado liberado em até 72 horas (informado no quadro como 10 dias).,SIGUS/SGH,HUGOL,≥70%,Percentual de Exames de Imagem com resultado disponibilizado em até 10 dias,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Capacidade de detecção de DAEI nas unidades por digitação oportuna nos sistemas oficiais.,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGOL,≥80%,Percentual de Casos de DAEI Digitadas Oportunamente - até 7 dias,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Capacidade de detecção e investigação das DAEI nas unidades de saúde de forma oportuna.,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGOL,≥80%,Percentual de Casos de DAEI Investigadas Oportunamente - até 48 horas da data da notificação,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Número de pacientes desospitalizados encaminhados à rede de atenção no mês.,SIGUS/SGH,HUGOL,≥90%,Percentual de Pacientes desospitalizados encaminhados para a rede de Atenção,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Percentual de readmissão hospitalar de pacientes assistidos pelo SAD.,SIGUS/SGH,HUGOL,≤10%,Taxa de readmissão hospitalar de pacientes assistidos pelo serviço de Atenção Domiciliar (SAD),AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Monitoramento da exatidão do estoque de medicamentos hospitalares geridos pela Farmácia.,Sistema de gestão farmácia,HUGOL,≥95%,Taxa de acurácia do estoque,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Permite redução da perda de medicamentos por vencimento.,Sistema de gestão farmácia,HUGOL,≤1%,Taxa de perda financeira por vencimento de medicamentos,AGIR,0,termo_aditivo
