_ano_pasta,_doc_path,_filename,condicao_aplicacao,descricao,hospital,oss_gestora,tipo_documento,valor_ou_percentual
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-3.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-3,"Referente ao período de junho a agosto/2021, conforme Ofício nº 34270/2021 - SES - PROC.201800010008207",Glossa Redução contrato,HDT,ISG,outro,"R$ 1.423.487,13; R$ 47.609,54; R$ 478,56"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4,Folha de pessoal de servidores cedidos lançada na planilha de repasse mensal,Glosa - Servidores cedidos,HDT,ISG,outro,"Variável por mês (ex: R$ 1.491.785,37 em jan/22; R$ 1.470.305,95 em fev/22; etc.)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4,Folha de pessoal de residentes médicos lançada na planilha de repasse mensal,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"R$ 19.709,24 por mês (em geral)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4,Faturas de energia elétrica (CELG) lançadas na planilha de repasse mensal,Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"Variável por mês (ex: R$ 68.524,81 em jan/22; R$ 73.664,68 em fev/22; etc.)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-4,Serviços não iniciados no início da vigência do 15º Termo Aditivo lançados na planilha de repasse mensal,Glosa - Contrato empresa (serviços não iniciados no início da vigência do 15º Termo Aditivo),HDT,ISG,outro,"R$ 162.242,86 (total; R$ 82.473,76 em nov/22 e R$ 79.769,10 em dez/22)"
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-97-2024-dezembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-97-2024-dezembro-2024,"Processo 201800010008207 - Natureza 3.1.91.11.10 - Responsável SES/GAAL-11410, SES/GMAE-14421 e SES/SUPECC-03082",Glosa - Equatorial (energia elétrica),HUGO,Albert Einstein,termo_apostilamento,131764.19 (set/2024); 0 (out/2024); 96618.50 (nov/2024); 499649.84 (dez/2024)
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-97-2024-dezembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-97-2024-dezembro-2024,"Processo 201800010008207 - Natureza 3.1.91.11.10 - Responsável SES/GAAL-11410, SES/GMAE-14421 e SES/SUPECC-03082",Glosa - Residentes (Programa de Residência Médica),HUGO,Albert Einstein,termo_apostilamento,109417.93 (set/2024); 137068.82 (out/2024); 137068.82 (nov/2024); 135130.70 (dez/2024)
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024,Competência setembro/2024 - Processo 201800010008207 - Natureza 3.1.91.11.10,Glosa - Equatorial,HUGO,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_apostilamento,131764.19
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024,Competência outubro/2024 - Processo 201800010008207 - Natureza 3.1.91.11.10,Glosa - Equatorial,HUGO,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_apostilamento,0
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024,Competência novembro/2024 - Processo 201800010008207 - Natureza 3.1.91.11.10,Glosa - Equatorial,HUGO,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_apostilamento,96618.50
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024,Competência setembro/2024 - Processo 201800010008207 - Natureza 3.1.91.11.10,Glosa - Residentes (Programa de Residência Médica),HUGO,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_apostilamento,109417.93
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024,Competência outubro/2024 - Processo 201800010008207 - Natureza 3.1.91.11.10,Glosa - Residentes (Programa de Residência Médica),HUGO,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_apostilamento,137068.82
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-972024-–-Novembro-2024,Competência novembro/2024 - Processo 201800010008207 - Natureza 3.1.91.11.10,Glosa - Residentes (Programa de Residência Médica),HUGO,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_apostilamento,137068.82
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel,"Dedução referente a servidores cedidos pela SES/GO à OSS, processo 201800010008207, natureza 3.1.91.11.10",Glosa - Servidores cedidos,HDT,ISG,outro,"Valores mensais variando entre R$ 1.281.971,59 e R$ 1.477.312,45 por competência (jan-dez/2024)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel,"Dedução referente ao Programa de Residência Médica, processo 201800010008207, natureza 3.1.91.11.10",Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Valores mensais variando entre R$ 29.071,13 e R$ 95.368,80 por competência (jan-dez/2024)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel,"Dedução por diferença entre folha executada e prevista no contrato, processo 201800010008207, natureza 3.1.91.11.10",Glosa - Diferença do ajuste de folha (valor da folha menor que o previsto no Contrato),HDT,ISG,outro,"Valores mensais variando entre R$ 83.989,63 e R$ 162.820,62 por competência (jan-jul/2024)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel,"Dedução referente a faturas de energia elétrica, processo 201800010008207, natureza 3.3.90.39.04",Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"Valores mensais variando entre R$ 52.944,79 e R$ 88.887,36 por competência (jan-dez/2024)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel,Período: 25/12/2022 a 24/06/2023; processo 202300010041225; Relatório COMACG nº 37/2023,Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,"R$ 219.510,00"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024,"Dedução mensal referente ao custo da folha de servidores estaduais cedidos à OSS, lançada na planilha de repasse mensal",Glosa por servidores cedidos (folha de pessoal cedido à unidade),HDT,ISG,outro,"Variável mensal: jan/24 R$1.399.995,89; fev/24 R$1.335.022,78; mar/24 R$1.319.264,89; abr/24 R$1.281.971,59; mai/24 R$1.314.505,43; jun/24 R$1.364.251,69; jul/24 R$1.315.779,87; ago/24 R$1.288.747,50; set/24 R$1.477.312,45; out/24 R$1.477.312,45; nov/24 R$1.477.312,45; dez/24 R$1.477.312,45"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024,Dedução mensal referente ao custo da folha de residência médica/multiprofissional,Glosa referente ao Programa de Residência Médica,HDT,ISG,outro,"Variável mensal: jan/24 R$48.731,10; fev/24 R$40.403,94; mar/24 R$43.458,86; abr/24 R$32.520,24; mai/24 R$32.520,24; jun/24 R$29.071,13; jul/24 R$36.954,83; ago/24 R$53.707,70; set/24 R$95.368,80; out/24 R$93.799,68; nov/24 R$93.799,68; dez/24 R$93.799,68"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024,Quando o valor da folha de pagamento é menor que o previsto contratualmente,Glosa por diferença de ajuste de folha (valor da folha menor que o previsto no contrato),HDT,ISG,outro,"Variável mensal: jan/24 R$28.585,46; fev/24 R$101.885,73; mar/24 R$114.588,70; abr/24 R$162.820,62; mai/24 R$130.286,78; jun/24 R$83.989,63; jul/24 R$124.577,75"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024,Dedução mensal referente ao custo das faturas de energia elétrica pagas diretamente pelo Estado,Glosa referente a concessionárias (faturas de energia elétrica - Equatorial),HDT,ISG,outro,"Variável mensal: jan/24 R$86.753,48; fev/24 R$66.977,95; mar/24 R$65.381,60; abr/24 R$70.152,29; mai/24 R$72.248,99; jun/24 R$62.902,61; jul/24 R$52.944,79; ago/24 R$56.259,27; set/24 R$56.813,90; out/24 R$82.294,90; nov/24 R$88.887,36; dez/24 R$69.156,63"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024,"Período de avaliação de 25/12/2022 a 24/06/2023, relativo ao 15º Termo Aditivo ao Contrato de Gestão nº 091/2012 - Relatório COMACG nº 37/2023",Glosa por não cumprimento de Metas Contratuais,HDT,ISG,outro,"R$219.510,00"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024,"Desconto referente a servidores cedidos pelo Estado lotados na unidade, custo glosado do repasse mensal",Glosa – Servidores cedidos,HDT,ISG,outro,"Variável por mês (ex: R$ 1.399.995,89 jan/24; R$ 1.335.022,78 fev/24; R$ 1.319.264,89 mar/24; R$ 1.281.971,59 abr/24; R$ 1.314.505,43 mai/24; R$ 1.600.000,00 jun/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024,Desconto referente a residentes médicos custeados pelo Estado,Glosa – Residentes (Programa de Residência Médica),HDT,ISG,outro,"Variável por mês (ex: R$ 48.731,10 jan/24; R$ 40.403,94 fev/24; R$ 43.458,86 mar/24; R$ 32.520,24 abr/24; R$ 32.520,24 mai/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024,Quando o valor da folha de pagamento é inferior ao previsto contratualmente,Glosa – Diferença do ajuste de folha (valor da folha menor que o previsto no contrato),HDT,ISG,outro,"Variável por mês (ex: R$ 28.585,46 jan/24; R$ 101.885,73 fev/24; R$ 114.588,70 mar/24; R$ 162.820,62 abr/24; R$ 130.286,78 mai/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Junho-2024,Desconto referente a faturas de energia elétrica pagas diretamente pelo Estado,Glosa – Concessionárias (faturas de energia),HDT,ISG,outro,"Variável por mês (ex: R$ 86.753,48 jan/24; R$ 66.977,95 fev/24; R$ 65.381,60 mar/24; R$ 70.152,29 abr/24; R$ 72.248,99 mai/24; R$ 100.000,00 jun/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024,Desconto referente à folha de pessoal de servidores cedidos pela SES/GO ao HDT,Glosa - Servidores cedidos (folha de pessoal),HDT,ISG,outro,"1.399.995,89 (jan/24); 1.335.022,78 (fev/24); 1.319.264,89 (mar/24); 1.600.000,00 (abr/24); 1.600.000,00 (mai/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024,Desconto referente à folha de residência médica lançada na planilha de repasse mensal,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"48.731,10 (jan/24); 40.403,94 (fev/24); 43.458,86 (mar/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024,Valor da folha de pessoal menor que o previsto no Contrato de Gestão,Outras Glosas - Diferença do ajuste de folha (valor da folha menor que o previsto no Contrato),HDT,ISG,outro,"28.585,46 (jan/24); 101.885,73 (fev/24); 114.588,70 (mar/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Maio-2024,Desconto referente às faturas de energia elétrica pagas diretamente pela SES/GO,Glosa - Concessionárias (faturas de energia elétrica CELG),HDT,ISG,outro,"86.753,48 (jan/24); 66.977,95 (fev/24); 65.381,60 (mar/24); 100.000,00 (abr/24); 100.000,00 (mai/24)"
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,"Execução da parceria em desacordo total ou parcial com os anexos, o Termo de Colaboração e normas da Lei federal nº 13.019/2014",Advertência,PFRE,IMED,contrato_gestao_inicial,
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,"Execução da parceria em desacordo total ou parcial com os anexos, o Termo de Colaboração e normas da Lei federal nº 13.019/2014",Suspensão temporária de participação em chamamento público e impedimento de celebrar parceria ou contrato com órgãos e entidades da esfera de governo da administração pública sancionadora,PFRE,IMED,contrato_gestao_inicial,por prazo não superior a dois anos
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,"Execução da parceria em desacordo total ou parcial com os anexos, o Termo de Colaboração e normas da Lei federal nº 13.019/2014",Declaração de inidoneidade para participar de chamamento público ou celebrar parceria ou contrato com órgãos e entidades de todas as esferas de governo,PFRE,IMED,contrato_gestao_inicial,enquanto perdurarem os motivos determinantes da punição ou até reabilitação
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Descumprimento da exigência de implantação do Programa de Integridade prevista na Lei estadual nº 20.489/2019,Multa por descumprimento do Programa de Integridade (Lei estadual nº 20.489/2019),PFRE,IMED,contrato_gestao_inicial,"0,1% por dia sobre o valor atualizado do ajuste"
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,"Não atingimento das metas de produção pactuadas (consultas médicas, multiprofissionais, procedimentos cirúrgicos, odontológicos, SADT, clínica dialítica)",Desconto financeiro por não cumprimento de metas de produção assistencial,PFRE,IMED,contrato_gestao_inicial,70% a 100% do peso percentual de cada modalidade conforme tabela de desvios
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Não atingimento das metas dos indicadores de desempenho avaliados trimestralmente,Desconto financeiro por não cumprimento de indicadores de desempenho,PFRE,IMED,contrato_gestao_inicial,0% a 100% da parcela variável de 10% conforme pontuação global (menor que 5 pontos = ZERO)
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Metas e resultados descumpridos sem justificativa suficiente na prestação de contas,Glosa de valores relacionados a metas e resultados descumpridos,PFRE,IMED,contrato_gestao_inicial,
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,"Execução da parceria em desacordo total ou parcial com o Edital, Termo de Colaboração e normas da Lei federal nº 13.019/2014",Advertência,HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,"Execução da parceria em desacordo com Edital, Termo de Colaboração e normas aplicáveis",Suspensão temporária de participação em chamamento público e impedimento de celebrar parceria ou contrato com órgãos e entidades da esfera de governo da administração pública sancionadora,HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,Por prazo não superior a dois anos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,"Enquanto perdurarem os motivos determinantes da punição ou até reabilitação perante a autoridade que aplicou a penalidade, após ressarcimento dos prejuízos e decorrido prazo da sanção do inciso II",Declaração de inidoneidade para participar de chamamento público ou celebrar parceria ou contrato com órgãos e entidades de todas as esferas de governo,HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,"Não atingimento dos volumes pactuados por modalidade de atividade assistencial, avaliado trimestralmente",Desconto financeiro por não cumprimento de metas de produção (parte fixa - 90%),HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,"Redução proporcional conforme tabela: entre 80-89,99% do pactuado = 90% do orçamento; entre 70-79,99% = 80%; menor que 70% = 70% do orçamento destinado"
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,"Não atingimento das metas de indicadores de desempenho, avaliado trimestralmente",Desconto financeiro por não cumprimento de indicadores de desempenho (parte variável - 10%),HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,"Conforme pontuação global: 8-8,9 pontos = 90%; 7-7,9 = 80%; 6-6,9 = 70%; 5-5,9 = 60%; menor que 5 pontos = ZERO"
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Descumprimento sem justificativa suficiente,Glosa de valores,HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,Valores relacionados a metas e resultados descumpridos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Utilização de recursos em desacordo com o Termo; não apresentação de prestação de contas; não cumprimento de metas por dois semestres; descumprimento de qualquer cláusula; caso fortuito ou força maior,Rescisão unilateral pelo Parceiro Público,HUGO,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\Termo-de-Permissao-de-uso-Bens-IMOVEIS.pdf,Termo-de-Permissao-de-uso-Bens-IMOVEIS,Uso do imóvel para finalidade diversa do funcionamento da Policlínica,O PERMISSIONÁRIO responderá por perdas e danos caso dê destinação diversa ao imóvel além do funcionamento da Policlínica Estadual da Região do Entorno - Unidade Formosa,PFRE,IMED,outro,
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\Termo-de-Permissao-de-uso-Bens-IMOVEIS.pdf,Termo-de-Permissao-de-uso-Bens-IMOVEIS,"Avaria irreparável ou desaparecimento de bens por furto, roubo ou extravio, em 30 dias da ocorrência","Ressarcimento ao PERMITENTE no valor de mercado dos bens em caso de avaria economicamente desaconselhável ou desaparecimento por furto, roubo ou extravio",PFRE,IMED,outro,valor de mercado dos bens
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\Termo-de-Permissao-de-uso-Bens-MOVEIS.pdf,Termo-de-Permissao-de-uso-Bens-MOVEIS,"Ocorrência de avaria, furto, roubo ou extravio dos bens cedidos","Ressarcimento ao PERMITENTE no valor de mercado dos bens em caso de avaria desaconselhável economicamente para conserto, furto, roubo ou extravio",PFRE,IMED,outro,Valor de mercado dos bens
2025,C:\OSS-Goias\documentos\IDTech\HGG\2025\05_Contrato_Gestao_Aditivos\17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE.pdf,17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE,"Descumprimento decorrente de inobservância do prazo pelo Parceiro Privado, mediante notificação prévia",Desconto das faturas pelos valores correspondentes às glosas aplicadas ao Parceiro Público quanto ao não cumprimento dos prazos do Ministério da Saúde referentes à produção hospitalar/ambulatorial (SIA/SIH) e dados do CNES,HGG,IDTECH,termo_aditivo,
