_ano_pasta,_doc_path,_filename,hospital,natureza_despesa,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,rubrica,valor
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos - Pessoal,5000772.12
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos - Serviços,1903585.31
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos - Materiais e Insumos,1830005.11
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos - Bloqueio Judicial,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,"Pagamentos - Tributos: Impostos, Taxas e Contribuições",719448.87
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos - Encargos Sociais,956026.82
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos - Despesa Administrativa,244757.36
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,"Pagamentos - Outros (Concessionárias, desp. viagem, desp. bancárias, encargos s/ Aplicação)",246986.72
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Saída,FUNEV,2025,5,mensal,Pagamentos Investimento - Aquisições de Bens,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Devolução,FUNEV,2025,5,mensal,Valores Devolvidos à Contratante - CUSTEIO,6140.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,Devolução,FUNEV,2025,5,mensal,Valores Devolvidos à Contratante - INVESTIMENTO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - Caixa,3618.69
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/C 580133922-8 CUSTEIO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/C 580133935-0 FUNDO RESCISÓRIO,194668.6
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/C 580133925-2 INVESTIMENTO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/C 577267476-1 CUSTEIO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/C 577537688-5 TAC,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/A 580133922-8 CUSTEIO,88891.43
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/A 580133935-0 FUNDO RESCISÓRIO,1081661.87
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/A 580133925-2 INVESTIMENTO,1297052.64
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/A 577267476-1 CUSTEIO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,HEANA,,FUNEV,2025,5,mensal,Saldo Final - CEF C/A 577537688-5 TAC,928072.15
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Entrada,FUNEV,2025,6,mensal,Repasse CEF C/C 580133922-8 - CUSTEIO,10031693.98
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Rendimento,FUNEV,2025,6,mensal,Rendimento CEF C/A 580133922-8 - CUSTEIO,24555.58
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Rendimento,FUNEV,2025,6,mensal,Rendimento CEF C/A 580133935-0 - FUNDO RESCISÓRIO,10771.93
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Rendimento,FUNEV,2025,6,mensal,Rendimento CEF C/A 577537688-5 - TAC,13363.63
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Rendimento,FUNEV,2025,6,mensal,Rendimento CEF C/A 580133925-2 - INVESTIMENTO,13728.65
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Outras entradas,FUNEV,2025,6,mensal,Outras entradas - Movim. Financeiras; recuperação de despesas,450249.49
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pessoal,5124823.19
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Serviços,953242.49
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Materiais e Insumos,1931336.17
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Bloqueio Judicial,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,"Tributos: Impostos, Taxas e Contribuições",757690.83
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Encargos Sociais,986014.76
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Despesa Administrativa,311690.22
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,"Outros: Concessionárias, desp. viagem, bancárias, encargos s/ Aplicação",188065.05
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Investimento,FUNEV,2025,6,mensal,"Aquisições de Bens (equipamentos, mobiliários, etc)",0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Devolução,FUNEV,2025,6,mensal,Valores Devolvidos à Contratante - CUSTEIO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,HEANA,Devolução,FUNEV,2025,6,mensal,Valores Devolvidos à Contratante - INVESTIMENTO,0.0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - Caixa,3618.69
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/C 580133922-8 (Custeio),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/C 580133935-0 (Fundo Rescisório),194668.6
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/C 580133925-2 (Investimento),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/C 577267476-1 (Custeio),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/C 577537688-5 (TAC),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/A 580133922-8 (Custeio),88891.43
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/A 580133935-0 (Fundo Rescisório),1081661.87
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/A 580133925-2 (Investimento),1297052.64
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/A 577267476-1 (Custeio),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,,FUNEV,2025,6,mensal,Saldo Inicial - CEF C/A 577537688-5 (TAC),928072.15
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Entrada SES,FUNEV,2025,6,mensal,Repasse CEF C/C 580133922-8 (Custeio),10031693.98
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Entrada SES,FUNEV,2025,6,mensal,Repasse CEF C/C 580133935-0 (Fundo Rescisório),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Entrada SES,FUNEV,2025,6,mensal,Repasse CEF C/C 580133925-2 (Investimento),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Rendimento financeiro,FUNEV,2025,6,mensal,Rendimento CEF C/A 580133922-8 (Custeio),24555.58
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Rendimento financeiro,FUNEV,2025,6,mensal,Rendimento CEF C/A 580133935-0 (Fundo Rescisório),10771.93
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Rendimento financeiro,FUNEV,2025,6,mensal,Rendimento CEF C/A 577267476-1 (Custeio),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Rendimento financeiro,FUNEV,2025,6,mensal,Rendimento CEF C/A 577537688-5 (TAC),13363.63
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Rendimento financeiro,FUNEV,2025,6,mensal,Rendimento CEF C/A 580133925-2 (Investimento),13728.65
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Outras fontes,FUNEV,2025,6,mensal,Outras entradas - Movimentações Financeiras / Recuperação de despesas,450249.49
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Resgate financeira,FUNEV,2025,6,mensal,Resgate CEF C/A 580133922-8 (Custeio),8083524.26
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Resgate financeira,FUNEV,2025,6,mensal,Resgate CEF C/A 580133935-0 (Fundo Rescisório),285897.88
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Resgate financeira,FUNEV,2025,6,mensal,Resgate CEF C/A 577267476-1 (Custeio),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Resgate financeira,FUNEV,2025,6,mensal,Resgate CEF C/A 577537688-5 (TAC),500000
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Resgate financeira,FUNEV,2025,6,mensal,Resgate CEF C/A 580133925-2 (Investimento),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Aplicação financeira,FUNEV,2025,6,mensal,Aplicação CEF C/A 580133922-8 (Custeio),8327739.85
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Aplicação financeira,FUNEV,2025,6,mensal,Aplicação CEF C/A 580133935-0 (Fundo Rescisório),160699.82
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Aplicação financeira,FUNEV,2025,6,mensal,Aplicação CEF C/A 577267476-1 (Custeio),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Aplicação financeira,FUNEV,2025,6,mensal,Aplicação CEF C/A 577537688-5 (TAC),450000
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Aplicação financeira,FUNEV,2025,6,mensal,Aplicação CEF C/A 580133925-2 (Investimento),0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pagamento - Pessoal,5124823.19
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pagamento - Serviços,953242.49
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pagamento - Materiais e Insumos,1931336.17
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pagamento - Bloqueio Judicial,0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,"Pagamento - Tributos: Impostos, Taxas e Contribuições",757690.83
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pagamento - Encargos Sociais,986014.76
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,Pagamento - Despesa Administrativa,311690.22
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Custeio,FUNEV,2025,6,mensal,"Pagamento - Outros (Concessionárias, viagem, bancárias, encargos s/ Aplicação)",188065.05
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Investimento,FUNEV,2025,6,mensal,"Pagamento - Aquisições de Bens (equipamentos, mobiliários)",0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Investimento,FUNEV,2025,6,mensal,Pagamento - Aquisições de Bens Imobilizados,0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Investimento,FUNEV,2025,6,mensal,Pagamento - Aquisições Direito de Uso de Software,0
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,HEANA,Investimento,FUNEV,2025,6,mensal,Pagamento - Outros Investimentos,0
