_ano_pasta,_doc_path,_filename,ano_mes,entradas,fonte_entrada,hospital,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,saidas,saldo_acumulado
2024,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2024\21_Relatorio_Comparativo_Recursos\RELATOTIO-FINANCEIRO-MENSAL-12.2021.pdf,RELATOTIO-FINANCEIRO-MENSAL-12.2021,2021-12,3775027.87,"Repasse SES (Custeio + Investimento), Rendimentos, Recuperação de Despesas",CREDEQ,ABEVIDA,2021,12,mensal,3573965.15,879757.9
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2024-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2024-HUGOL_RET",2024-01,35848020.02,Repasse SES (Custeio) + Rendimentos + Outras entradas,HUGOL,AGIR,2024,1,mensal,36418960.71,372004.38
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_02-2024-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_02-2024-HUGOL_RET",2024-02,32903172.38,"Repasse SES (Custeio + Fundo Rescisão), Rendimentos, Reembolsos/Empréstimo",HUGOL,AGIR,2024,2,mensal,32877978.77,397197.99
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_03-2024-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_03-2024-HUGOL_RET",2024-03,32813434.79,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2024,3,mensal,33177766.42,32866.36
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_04-2024-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_04-2024-HUGOL_RET",2024-04,34233820.09,SES Repasse Custeio + Rendimentos + Outras entradas,HUGOL,AGIR,2024,4,mensal,32996448.62,1270237.83
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_05-2024-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_05-2024-HUGOL_RET",2024-05,49736778.51,Repasse SES Custeio + Repasse Investimento + Rendimentos + Outras entradas,HUGOL,AGIR,2024,5,mensal,42243705.87,8763310.47
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_06-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_06-2024-HUGOL_RET",2024-06,33281372.67,Repasse SES Custeio + Investimento + Rendimentos + Outras entradas,HUGOL,AGIR,2024,6,mensal,33994358.01,8050325.13
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_07-2024-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_07-2024-HUGOL_RET",2024-07,38464935.95,"Repasse SES (Custeio+Investimento), Rendimentos, Reembolsos",HUGOL,AGIR,2024,7,mensal,39078606.27,7436654.81
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",2024-08,35411456.9,"Repasse SES (Custeio e Investimento), Rendimentos, Reembolsos",HUGOL,AGIR,2024,8,mensal,32344676.93,10503434.78
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",2024-09,34463817.74,Repasse SES Custeio + Repasse Investimento + Rendimentos + Outras entradas,HUGOL,AGIR,2024,9,mensal,32269257.72,12697994.8
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",2024-10,33774586.47,"SES/GO - Repasse Custeio e Investimento, Rendimentos, Reembolsos",HUGOL,AGIR,2024,10,mensal,34432732.31,12011366.44
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",2024-11,36306313.52,Repasse SES Custeio + Repasse Investimento + Rendimentos + Outras entradas,HUGOL,AGIR,2024,11,mensal,35258966.73,12879210.5
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",2024-12,41321680.6,"Repasse SES (Custeio+Investimento), Rendimentos, Outras Entradas",HUGOL,AGIR,2024,12,mensal,42025958.78,12152942.32
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,2025-01,7889333.13,Repasse SES custeio + rendimentos + outras entradas,HDT,ISG,2025,1,mensal,6913693.09,2826775.59
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,2025-02,15223917.56,Repasse SES + Rendimentos + Outras entradas,HDT,ISG,2025,2,mensal,9918951.07,8131742.08
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\03.2025-Relatorio.pdf,03.2025-Relatorio,2025-03,8279022.66,Repasse SES custeio + rendimentos + outras entradas,HDT,ISG,2025,3,mensal,7352963.37,9057801.37
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,2025-04,906428.06,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HDT,ISG,2025,4,mensal,8340798.16,1623431.27
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,2025-05,8274030.7,Repasse SES (custeio) + rendimentos + outras entradas,HDT,ISG,2025,5,mensal,8281577.86,1615884.11
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,2025-06,6244202.48,Repasse SES custeio + rendimentos + devoluções + outras entradas,HDT,ISG,2025,6,mensal,6851231.56,1008855.03
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\07-relatorio-mensal-julho-11-08-2025-7ca55ec83c.xlsx,07-relatorio-mensal-julho-11-08-2025-7ca55ec83c,2025-07,7167641.24,Repasse SES-GO + Rendimentos + Devolução de Pagamento Indevido,HERSO,IPGSE,2025,7,mensal,7168833.94,7786709.68
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\07-relatorio-mensal-julho-11-08-2025-e42f812108.pdf,07-relatorio-mensal-julho-11-08-2025-e42f812108,2025-07,7167641.24,Repasse SES + Rendimentos + Devolução de Pagamento Indevido,HERSO,IPGSE,2025,7,mensal,7168833.94,7786709.68
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\07.2025-Relatorio-Excel.pdf,07.2025-Relatorio-Excel,2025-07,13188816.55,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HDT,ISG,2025,7,mensal,9120956.35,5076715.23
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\08-relatorio-mensal-agosto-09-09-2025-221dce2631.xlsx,08-relatorio-mensal-agosto-09-09-2025-221dce2631,2025-08,7821526.69,Repasse SES-GO + Rendimentos + Devolução de Pagamento Indevido,HERSO,IPGSE,2025,8,mensal,6571353.71,9034838.42
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\08-relatorio-mensal-agosto-09-09-2025-cb3ff8007f.pdf,08-relatorio-mensal-agosto-09-09-2025-cb3ff8007f,2025-08,7821526.69,"Repasse SES-GO (Custeio, Investimento, Aplicação 3%) + Rendimentos + Devolução Pagamento Indevido",HERSO,IPGSE,2025,8,mensal,6571353.71,9034838.42
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\08.2025-Relatorio.pdf,08.2025-Relatorio,2025-08,9467626.31,Repasse SES + Rendimentos + Outras entradas,HDT,ISG,2025,8,mensal,8944840.83,5599500.71
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\08_2025_RELATORIO_RECURSOS_RECEBIDOS_GASTOS_AGO25.pdf,08_2025_RELATORIO_RECURSOS_RECEBIDOS_GASTOS_AGO25,2025-08,7306879.25,Repasse SES Custeio + Rendimentos + Outras Entradas,HETRIN,IMED,2025,8,mensal,15164582.39,36739906.93
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\09-relatorio-mensal-setembro-13-10-2025-74e7d79b66.xlsx,09-relatorio-mensal-setembro-13-10-2025-74e7d79b66,2025-09,7055202.71,SES-GO + Rendimentos + Recuperação de Despesas + Devolução de Pagamento Indevido,HERSO,IPGSE,2025,9,mensal,7418786.5,8669220.17
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\09-relatorio-mensal-setembro-13-10-2025-f8140b1b5e.pdf,09-relatorio-mensal-setembro-13-10-2025-f8140b1b5e,2025-09,7055202.71,SES-GO / Rendimentos / Recuperação de Despesas / Devolução de Pagamento Indevido,HERSO,IPGSE,2025,9,mensal,7418786.5,8669220.17
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\09.2025-Relatorio.pdf,09.2025-Relatorio,2025-09,8941555.94,Repasse SES custeio + rendimentos + outras entradas,HDT,ISG,2025,9,mensal,8883384.39,5657672.26
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\10-relatorio-mensal-outubro-10-11-2025-ec4ea0d7c3.xlsx,10-relatorio-mensal-outubro-10-11-2025-ec4ea0d7c3,2025-10,7478294.0,Repasse SES + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,10,mensal,6330298.15,9815919.79
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\10-relatorio-mensal-outubro-10-11-2025-f0f7587945.pdf,10-relatorio-mensal-outubro-10-11-2025-f0f7587945,2025-10,7478294.0,Repasse SES-GO + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,10,mensal,6330298.15,9815919.79
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\10.2025-Relatorio.pdf,10.2025-Relatorio,2025-10,9482151.92,Repasse SES Custeio + Repasse Investimento + Devolução Pagamento Indevido + Outras Entradas,HDT,ISG,2025,10,mensal,7554534.44,7585289.74
2025,C:\OSS-Goias\documentos\IMED\HETRIN\2025\99_NaoClassificado\10_2025_RELATORIO-MENSAL-RECURSOS-RECEBIDOS-E-GASTOS_OUT25.pdf,10_2025_RELATORIO-MENSAL-RECURSOS-RECEBIDOS-E-GASTOS_OUT25,2025-09,7176412.16,SES + Rendimentos + Outras,HETRIN,IMED,2025,10,mensal,12954522.23,32669086.76
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\11-2025-Relatorio-mensal-comparativo-de-recursos-recebidos-gastosv2.pdf,11-2025-Relatorio-mensal-comparativo-de-recursos-recebidos-gastosv2,2025-11,24904666.76,Repasse SES - Custeio/Investimento/Rescisório + Rendimentos + Doações,HUGO,Albert Einstein,2025,11,mensal,27887865.76,48726571.18
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\11-relatorio-mensal-novembro-09-12-2025-67658df41b.pdf,11-relatorio-mensal-novembro-09-12-2025-67658df41b,2025-11,9757936.42,Repasse SES + Aplicação 3% + Rendimentos + Devolução Pagamento,HERSO,IPGSE,2025,11,mensal,6637043.53,12934875.19
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\11-relatorio-mensal-novembro-09-12-2025-de28a77415.xlsx,11-relatorio-mensal-novembro-09-12-2025-de28a77415,2025-11,9757936.42,Repasse SES-GO (Custeio + Aplicação 3%) + Rendimentos + Devolução de Pagamento Indevido,HERSO,IPGSE,2025,11,mensal,6637043.53,12934875.19
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\11.2025-Relatorio-Excel.pdf,11.2025-Relatorio-Excel,2025-11,8731895.08,Repasse SES (custeio) + rendimentos + outras entradas,HDT,ISG,2025,11,mensal,8885500.5,7431684.32
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\11_2025_RELATORIO-MENSAL-RECURSOS-RECEBIDOS-E-GASTOS_NOV25.xlsx,11_2025_RELATORIO-MENSAL-RECURSOS-RECEBIDOS-E-GASTOS_NOV25,2025-11,6286870.27,Repasse SES Custeio + Rendimentos + Outras Entradas,HUTRIN,IMED,2025,11,mensal,10362193.4,26007055.23
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\12-2025-Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-1.xlsx,12-2025-Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-1,2025-12,29066556.23,SES-GO / Rendimentos / Outras entradas,HUGO,Albert Einstein,2025,12,mensal,32773924.2,45019203.21
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\12.2024-Relatorio.pdf,12.2024-Relatorio,2024-12,8095081.52,Repasse SES CUSTEIO + Rendimentos + Outras Entradas,HDT,ISG,2024,12,mensal,9386130.69,1851135.55
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\12.2025-Fluxo_de_Caixa_12-2025_assinado-1.pdf,12.2025-Fluxo_de_Caixa_12-2025_assinado-1,2025-12,29066556.23,"Repasse SES Custeio, Investimento, Rescisório, Rendimentos, Recuperação de Despesas, Receitas Não Governamentais",HUGO,Albert Einstein,2025,12,mensal,32773924.2,45019203.21
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1736537185897-12_Relatorio_financeiro_mensal_HEANA.pdf,1736537185897-12_Relatorio_financeiro_mensal_HEANA,2024-12,13132399.67,"Repasse SES (Custeio/Fundo Rescisório), Rendimentos, Outras entradas/recuperação de despesas",HEANA,FUNEV,2024,12,mensal,12350252.04,8360209.28
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1736537185900-12_Relatorio_financeiro_mensal_HEANA.xlsx,1736537185900-12_Relatorio_financeiro_mensal_HEANA,2024-12,13132399.67,SES + Rendimentos + Outras,HEANA,FUNEV,2024,12,mensal,12350252.04,8360209.28
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1744328509747-0325_Relatorio_financeiro_mensal.pdf,1744328509747-0325_Relatorio_financeiro_mensal,2025-03,9758603.17,"Repasse SES/CEF, Fundo Rescisório, Rendimentos, Outras entradas",HEANA,FUNEV,2025,3,mensal,11270052.17,13025923.67
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1744328509750-39.1_Fluxo_de_Caixa_03-2025_HEANA.xlsx,1744328509750-39.1_Fluxo_de_Caixa_03-2025_HEANA,2025-03,9758603.17,SES/Repasse CEF C/C 580133922-8 Custeio + Fundo Rescisório + Rendimentos + Outras entradas,HEANA,FUNEV,2025,3,mensal,11270052.17,13025923.67
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1744374338220-0125_Relatorio_financeiro_mensal.pdf,1744374338220-0125_Relatorio_financeiro_mensal,2025-01,9976680.98,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,1,mensal,11726231.63,6610658.63
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1744374338226-39.1_Fluxo_de_Caixa_HEANA_01-2025.xlsx,1744374338226-39.1_Fluxo_de_Caixa_HEANA_01-2025,2025-01,9976680.98,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,1,mensal,11726231.63,6610658.63
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1744374363775-0225_Relatorio_financeiro_mensal.pdf,1744374363775-0225_Relatorio_financeiro_mensal,2025-02,18651606.58,Repasse SES CUSTEIO + FUNDO RESCISÓRIO + INVESTIMENTO + Rendimentos + Outras entradas,HEANA,FUNEV,2025,2,mensal,10707882.54,14537372.67
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1744374363777-39.1_Fluxo_de_Caixa_02-2025_HEANA.xlsx,1744374363777-39.1_Fluxo_de_Caixa_02-2025_HEANA,2025-02,18651606.58,"Repasse SES/CEF, rendimentos aplicações, resgates",HEANA,FUNEV,2025,2,mensal,10707882.54,14537372.67
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1746996630591-0425_Relatório_Financeiro_Mensal.pdf,1746996630591-0425_Relatório_Financeiro_Mensal,2025-04,2102252.63,Repasse SES CUSTEIO + FUNDO RESCISÓRIO + Rendimentos,HEANA,FUNEV,2025,4,mensal,10815514.69,4312661.61
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1746996630595-39.1_Fluxo_de_Caixa_04-2025_HEANA.xlsx,1746996630595-39.1_Fluxo_de_Caixa_04-2025_HEANA,2025-04,2102252.63,Repasse SES (custeio) + Fundo Rescisório + Rendimentos,HEANA,FUNEV,2025,4,mensal,10815514.69,4312661.61
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024755-0525_Relatório_Financeiro_Mensal.pdf,1749582024755-0525_Relatório_Financeiro_Mensal,2025-05,10189026.08,Repasse SES CUSTEIO + Fundo Rescisório + Rendimentos + Outras entradas,HEANA,FUNEV,2025,5,mensal,10901582.31,3593965.38
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA.xlsx,1749582024758-39.1_Fluxo_de_Caixa_05-2025_HEANA,2025-05,10189026.08,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,5,mensal,10901582.31,3593965.38
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527154-Fluxo_de_Caixa_062025_HEANA.pdf,1752192527154-Fluxo_de_Caixa_062025_HEANA,2025-06,10544363.26,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,6,mensal,10252862.71,3885465.93
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA.xlsx,1752192527159-39.1_Fluxo_de_Caixa_06-2025_HEANA,2025-06,10544363.26,Repasse SES (custeio) + rendimentos + outras entradas,HEANA,FUNEV,2025,6,mensal,10252862.71,3885465.93
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1754862488094-91_Fluxo_de_Caixa_07-2025_HEANA..pdf,1754862488094-91_Fluxo_de_Caixa_07-2025_HEANA.,2025-07,10349209.47,"Repasse SES (Custeio/Investimento), Fundo Rescisório, Rendimentos, Outras entradas",HEANA,FUNEV,2025,7,mensal,11187336.65,3047338.75
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1754862488096-91_Fluxo_de_Caixa_07-2025_HEANA.xlsx,1754862488096-91_Fluxo_de_Caixa_07-2025_HEANA,2025-07,10349209.47,"SES/FUNEV - Repasse Custeio, Fundo Rescisório, Investimento, Rendimentos, Outras entradas",HEANA,FUNEV,2025,7,mensal,11187336.65,3047338.75
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1757442166551-0825_Relatório_Financeiro_Mensal_Heana.pdf,1757442166551-0825_Relatório_Financeiro_Mensal_Heana,2025-08,11067210.21,"Repasse SES, Fundo Rescisório, Investimento, Rendimentos, Outras entradas",HEANA,FUNEV,2025,8,mensal,10789781.35,3324767.61
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1757442166554-0825_Relatório_Financeiro_Mensal_Heana.xlsx,1757442166554-0825_Relatório_Financeiro_Mensal_Heana,2025-08,11067210.21,Repasse SES + Rendimentos + Outras Entradas,HEANA,FUNEV,2025,8,mensal,10789781.35,3324767.61
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1760114043386-0925_Relatório_Financeiro_Mensal_Heana.pdf,1760114043386-0925_Relatório_Financeiro_Mensal_Heana,2025-09,10572697.56,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,9,mensal,11572456.65,2325008.52
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1760114043391-0925_Relatório_Financeiro_Mensal_Heana.xlsx,1760114043391-0925_Relatório_Financeiro_Mensal_Heana,2025-09,10572697.56,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,9,mensal,11572456.65,2325008.52
2025,"C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1762807853611-Relatrio_mensal_comparativo_de_recursos_recebidos,_gastos_e_devolvidos_ao_poder_público_-_Outubro_2025.pdf","1762807853611-Relatrio_mensal_comparativo_de_recursos_recebidos,_gastos_e_devolvidos_ao_poder_público_-_Outubro_2025",2025-10,14523831.27,Repasse SES CUSTEIO + FUNDO RESCISÓRIO + INVESTIMENTO + Rendimentos + Outras entradas,HEANA,FUNEV,2025,10,mensal,12975130.05,3873709.74
2025,"C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1762807853614-Relatrio_mensal_comparativo_de_recursos_recebidos,_gastos_e_devolvidos_ao_poder_público_-_Outubro_2025.xlsx","1762807853614-Relatrio_mensal_comparativo_de_recursos_recebidos,_gastos_e_devolvidos_ao_poder_público_-_Outubro_2025",2025-10,14523831.27,SES Custeio + Fundo Rescisório + Investimento + Rendimentos + Outras entradas,HEANA,FUNEV,2025,10,mensal,12975130.05,3873709.74
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1765304656664-1125_Relatório_Financeiro_Mensal_Heana.pdf,1765304656664-1125_Relatório_Financeiro_Mensal_Heana,2025-11,13910417.1,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2025,11,mensal,13114489.8,4669637.04
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\21_Relatorio_Comparativo_Recursos\1765304656666-1125_Relatório_Financeiro_Mensal_Heana.xlsx,1765304656666-1125_Relatório_Financeiro_Mensal_Heana,2025-11,13910417.1,Repasse SES (custeio + fundo rescisório + investimento) + rendimentos + outras entradas,HEANA,FUNEV,2025,11,mensal,13114489.801,4669637.039
2025,"C:\OSS-Goias\documentos\IGH\HEAPA\2025\21_Relatorio_Comparativo_Recursos\2025.01 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.pdf","2025.01 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2025-01,159540.05,"Rendimentos sobre aplicações financeiras e outras entradas (recuperação de despesas, receitas não governamentais)",HEAPA,IGH,2025,1,mensal,37365.01,212.71
2025,"C:\OSS-Goias\documentos\IGH\HEAPA\2025\21_Relatorio_Comparativo_Recursos\2025.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.pdf","2025.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2025-02,139230.53,"Outras entradas (recuperação de despesas, receitas não governamentais) + rendimentos sobre aplicações",HEAPA,IGH,2025,2,mensal,28524.75,47875.92
2025,"C:\OSS-Goias\documentos\IGH\HEAPA\2025\21_Relatorio_Comparativo_Recursos\2025.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2025.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2025-03,139528.18,Rendimentos sobre aplicações financeiras + Outras entradas (receitas não governamentais/regularização),HEAPA,IGH,2025,3,mensal,17143.43,0
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Fluxo-de-Caixa-Janeiro-2025.xlsx,Fluxo-de-Caixa-Janeiro-2025,2025-01,21458955.21,Repasse SES + Rendimentos + Recuperação de Despesas + Devolução Saldo Caixa,HUGO,Albert Einstein,2025,1,mensal,28519063.63,37222928.32
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Fluxo_de_Caixa_-_Janeiro_2025_of_assinado.pdf,Fluxo_de_Caixa_-_Janeiro_2025_of_assinado,2025-01,21458955.21,Repasse SES Custeio + Rendimentos + Outras Entradas,HUGO,Albert Einstein,2025,1,mensal,28519063.63,37222928.32
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\G.9-RELATORIO-MENSAL-DE-RECURSOS-RECEBIDOS-E-GASTOS-DEZ24.pdf,G.9-RELATORIO-MENSAL-DE-RECURSOS-RECEBIDOS-E-GASTOS-DEZ24,2024-12,2232834.47,Repasse Custeio SES + Outras Entradas,PFRE,IMED,2024,12,mensal,2456722.8,4169509.97
