_ano_pasta,_doc_path,_filename,categoria,hospital,oss_gestora,perc_total,periodo.ano,periodo.mes,periodo.tipo_periodo,valor
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Pessoal,HUGOL,AGIR,0,2024,8,mensal,9734152.1
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Serviços,HUGOL,AGIR,0,2024,8,mensal,10733407.33
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Materiais e Insumos,HUGOL,AGIR,0,2024,8,mensal,6791628.25
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Encargos Sociais,HUGOL,AGIR,0,2024,8,mensal,3136975.83
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET","Tributos: Impostos, Taxas e Contribuições",HUGOL,AGIR,0,2024,8,mensal,932709.37
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Despesa Administrativa,HUGOL,AGIR,0,2024,8,mensal,450096.5
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Bloqueio Judicial,HUGOL,AGIR,0,2024,8,mensal,229693.23
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Outros,HUGOL,AGIR,0,2024,8,mensal,230962.88
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2024-HUGOL_RET",Investimentos (Aquisições de Bens),HUGOL,AGIR,0,2024,8,mensal,105051.44
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Pessoal,HUGOL,AGIR,0,2024,9,mensal,9137892.02
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Serviços,HUGOL,AGIR,0,2024,9,mensal,10502980.42
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Materiais e Insumos,HUGOL,AGIR,0,2024,9,mensal,6787575.93
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Encargos Sociais,HUGOL,AGIR,0,2024,9,mensal,2564738.07
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL","Tributos: Impostos, Taxas e Contribuições",HUGOL,AGIR,0,2024,9,mensal,990114.08
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Despesa Administrativa,HUGOL,AGIR,0,2024,9,mensal,743614.11
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Bloqueio Judicial,HUGOL,AGIR,0,2024,9,mensal,264007.21
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Outros,HUGOL,AGIR,0,2024,9,mensal,123098.18
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2024-HUGOL",Investimentos - Aquisições de Bens,HUGOL,AGIR,0,2024,9,mensal,1155237.7
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Pessoal,HUGOL,AGIR,0,2024,10,mensal,9708014.06
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Serviços,HUGOL,AGIR,0,2024,10,mensal,11909721.11
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Materiais e Insumos,HUGOL,AGIR,0,2024,10,mensal,7104682.51
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Encargos Sociais,HUGOL,AGIR,0,2024,10,mensal,2738433.92
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL","Tributos: Impostos, Taxas e Contribuições",HUGOL,AGIR,0,2024,10,mensal,1026041.96
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Despesa Administrativa,HUGOL,AGIR,0,2024,10,mensal,558725.44
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Bloqueio Judicial,HUGOL,AGIR,0,2024,10,mensal,268626.25
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Outros (Estorno de pagamento),HUGOL,AGIR,0,2024,10,mensal,76337.25
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2024-HUGOL",Investimento - Aquisição de Bens,HUGOL,AGIR,0,2024,10,mensal,1042149.81
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Pessoal,HUGOL,AGIR,0,2024,11,mensal,13639839.3
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Serviços,HUGOL,AGIR,0,2024,11,mensal,10198693.69
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Materiais e Insumos,HUGOL,AGIR,0,2024,11,mensal,4468221.39
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Encargos Sociais,HUGOL,AGIR,0,2024,11,mensal,2565814.4
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL","Tributos: Impostos, Taxas e Contribuições",HUGOL,AGIR,0,2024,11,mensal,1078691.27
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Despesa Administrativa,HUGOL,AGIR,0,2024,11,mensal,996471.82
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Bloqueio Judicial,HUGOL,AGIR,0,2024,11,mensal,111189.41
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Outros,HUGOL,AGIR,0,2024,11,mensal,106385.93
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2024-HUGOL",Aquisições de Bens (Investimento),HUGOL,AGIR,0,2024,11,mensal,2093659.52
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Pessoal,HUGOL,AGIR,0,2024,12,mensal,22350220.2
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Encargos Sociais,HUGOL,AGIR,0,2024,12,mensal,3611875.27
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Serviços,HUGOL,AGIR,0,2024,12,mensal,8569503.99
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Materiais e Insumos,HUGOL,AGIR,0,2024,12,mensal,4862304.53
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Tributos,HUGOL,AGIR,0,2024,12,mensal,1054541.63
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Bloqueio Judicial,HUGOL,AGIR,0,2024,12,mensal,337671.78
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Despesa Administrativa,HUGOL,AGIR,0,2024,12,mensal,767196.49
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Outros (Custeio),HUGOL,AGIR,0,2024,12,mensal,2067.77
2024,"C:\OSS-Goias\documentos\AGIR\HUGOL\2024\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2024-HUGOL",Investimentos (Aquisição de Bens),HUGOL,AGIR,0,2024,12,mensal,470577.12
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,Pessoal,HDT,ISG,0,2025,1,mensal,2089124.45
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,Serviços,HDT,ISG,0,2025,1,mensal,1941653.07
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,Materiais e insumos,HDT,ISG,0,2025,1,mensal,674613.14
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,"Tributos, Impostos, Taxas e Contribuições",HDT,ISG,0,2025,1,mensal,367084.26
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,Encargos Sociais,HDT,ISG,0,2025,1,mensal,1740895.54
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,Investimentos,HDT,ISG,0,2025,1,mensal,95926.56
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\01.2025-Relatorio-Pdf_-ass.pdf,01.2025-Relatorio-Pdf_-ass,Outras Saídas,HDT,ISG,0,2025,1,mensal,4396.07
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,Pessoal,HDT,ISG,0,2025,2,mensal,4192466.12
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,Serviços,HDT,ISG,0,2025,2,mensal,3554627.62
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,Materiais e insumos,HDT,ISG,0,2025,2,mensal,678423.36
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,"Tributos, Impostos, Taxas e Contribuições",HDT,ISG,0,2025,2,mensal,265109.36
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,Encargos Sociais,HDT,ISG,0,2025,2,mensal,684455.96
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,Despesa Administrativa (rateio),HDT,ISG,0,2025,2,mensal,541754.01
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\02.2025-Relatorio-Excel.pdf,02.2025-Relatorio-Excel,Outras Saídas (custas processuais),HDT,ISG,0,2025,2,mensal,2114.64
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\03.2025-Relatorio.pdf,03.2025-Relatorio,Pessoal,HDT,ISG,0,2025,3,mensal,2118094.68
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\03.2025-Relatorio.pdf,03.2025-Relatorio,Serviços,HDT,ISG,0,2025,3,mensal,3813132.19
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\03.2025-Relatorio.pdf,03.2025-Relatorio,Materiais e insumos,HDT,ISG,0,2025,3,mensal,531653.31
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\03.2025-Relatorio.pdf,03.2025-Relatorio,"Tributos, Impostos, Taxas e Contribuições",HDT,ISG,0,2025,3,mensal,337978.75
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\03.2025-Relatorio.pdf,03.2025-Relatorio,Encargos Sociais,HDT,ISG,0,2025,3,mensal,552104.44
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,Pessoal,HDT,ISG,0,2025,4,mensal,2157257.89
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,Serviços,HDT,ISG,0,2025,4,mensal,3973747.97
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,Materiais e insumos,HDT,ISG,0,2025,4,mensal,788837.75
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,"Tributos, Impostos, Taxas e Contribuições",HDT,ISG,0,2025,4,mensal,339300.95
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,Encargos Sociais,HDT,ISG,0,2025,4,mensal,683830.54
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\04.2025-Relatorio-1.pdf,04.2025-Relatorio-1,Despesa Administrativa (rateio),HDT,ISG,0,2025,4,mensal,397823.06
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Pessoal,HDT,ISG,0,2025,5,mensal,2075093.33
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Serviços,HDT,ISG,0,2025,5,mensal,4136810.43
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Materiais e Insumos,HDT,ISG,0,2025,5,mensal,679754.0
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,"Tributos, Impostos, Taxas e Contribuições",HDT,ISG,0,2025,5,mensal,412480.15
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Encargos Sociais,HDT,ISG,0,2025,5,mensal,586852.05
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Despesa Administrativa (rateio),HDT,ISG,0,2025,5,mensal,223907.9
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Bolsa Residência,HDT,ISG,0,2025,5,mensal,2250.0
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\05.2025-Relatorio-Excel.pdf,05.2025-Relatorio-Excel,Investimentos,HDT,ISG,0,2025,5,mensal,164430.0
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,Pessoal,HDT,ISG,0,2025,6,mensal,2164683.97
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,Serviços,HDT,ISG,0,2025,6,mensal,3033631.37
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,Materiais e insumos,HDT,ISG,0,2025,6,mensal,345139.94
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,"Tributos, Impostos, Taxas e Contribuições",HDT,ISG,0,2025,6,mensal,962943.4
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,Encargos Sociais,HDT,ISG,0,2025,6,mensal,141761.06
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,Despesa Administrativa (rateio),HDT,ISG,0,2025,6,mensal,197090.26
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\21_Relatorio_Comparativo_Recursos\06.2025-Relatorio-Excel.pdf,06.2025-Relatorio-Excel,Outras Saídas (custas processuais),HDT,ISG,0,2025,6,mensal,5981.56
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\07-relatorio-mensal-julho-11-08-2025-7ca55ec83c.xlsx,07-relatorio-mensal-julho-11-08-2025-7ca55ec83c,Pessoal,HERSO,IPGSE,0,2025,7,mensal,2119182.55
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\07-relatorio-mensal-julho-11-08-2025-7ca55ec83c.xlsx,07-relatorio-mensal-julho-11-08-2025-7ca55ec83c,Encargos Sobre Folha de Pagamento,HERSO,IPGSE,0,2025,7,mensal,798451.33
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\07-relatorio-mensal-julho-11-08-2025-7ca55ec83c.xlsx,07-relatorio-mensal-julho-11-08-2025-7ca55ec83c,Serviços,HERSO,IPGSE,0,2025,7,mensal,2604145.99
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\07-relatorio-mensal-julho-11-08-2025-7ca55ec83c.xlsx,07-relatorio-mensal-julho-11-08-2025-7ca55ec83c,Materiais e Insumos,HERSO,IPGSE,0,2025,7,mensal,1341610.85
