_ano_pasta,_doc_path,_filename,hospital,indicador,meta,oss_gestora,perc_atingimento,periodo.ano,periodo.mes,periodo.tipo_periodo,realizado,status
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,SADT Interno - Psicologia,290,Instituto Patris,103,2025,3,mensal,299,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,SADT Interno - Total,21905,Instituto Patris,93,2025,3,mensal,20351,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de Ocupação Hospitalar (TOH),85,Instituto Patris,-1,2025,3,mensal,95.88,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa Média de Permanência Hospitalar (TMP),4,Instituto Patris,-1,2025,3,mensal,3.63,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de readmissão em UTI (48h),5,Instituto Patris,-1,2025,3,mensal,9.09,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de readmissão hospitalar (29d),20,Instituto Patris,-1,2025,3,mensal,4.32,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Percentual de suspensão de cirurgias eletivas por condições operacionais,5,Instituto Patris,-1,2025,3,mensal,3.41,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Percentual de cirurgias eletivas realizadas com TMAT expirado (1º ano),25,Instituto Patris,-1,2025,3,mensal,3.41,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Percentual de partos cesáreos,15,Instituto Patris,-1,2025,3,mensal,38.64,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de aplicação da escala de Robson nas parturientes submetidas à cesárea,100,Instituto Patris,100,2025,3,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Percentual de Exames de imagem com resultado liberado em até 72 horas,70,Instituto Patris,-1,2025,3,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Percentual de Casos DAEI Notificação Mediata digitadas oportunamente,80,Instituto Patris,-1,2025,3,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Percentual de Casos DAEI Notificação Imediata investigadas oportunamente,80,Instituto Patris,-1,2025,3,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de acurácia do estoque,95,Instituto Patris,-1,2025,3,mensal,99.57,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de perda financeira por vencimento de medicamentos,2,Instituto Patris,-1,2025,3,mensal,0.14,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4169_Relatório Gerencial de Produção (Março_2025).pdf,id4169_Relatório Gerencial de Produção (Março_2025),HEL,Taxa de aceitabilidade das intervenções farmacêuticas,90,Instituto Patris,-1,2025,3,mensal,87.31,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Saídas de Clínica Médica,155,Instituto Patris,103,2025,4,mensal,160,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Saídas Cirúrgicas,203,Instituto Patris,92,2025,4,mensal,187,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Saídas Obstétricas,127,Instituto Patris,102,2025,4,mensal,129,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Total Internações (Saídas Hospitalares),485,Instituto Patris,98,2025,4,mensal,476,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Cirurgia Eletiva Hospitalar de Alto Giro,6,Instituto Patris,100,2025,4,mensal,6,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Cirurgia Eletiva de Alto Custo,6,Instituto Patris,100,2025,4,mensal,6,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Cirurgia Eletiva Hospitalar de Média ou Alta Complexidade,49,Instituto Patris,149,2025,4,mensal,73,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Total Cirurgias,61,Instituto Patris,139,2025,4,mensal,85,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Consulta médica na Atenção Especializada,1250,Instituto Patris,105,2025,4,mensal,1318,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Consulta de Multiprofissionais na atenção especializada,950,Instituto Patris,147,2025,4,mensal,1399,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Procedimentos Ambulatoriais,180,Instituto Patris,91,2025,4,mensal,163,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Total Ambulatório,2380,Instituto Patris,121,2025,4,mensal,2880,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,SADT Externo Realizado Total,795,Instituto Patris,117,2025,4,mensal,928,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,SADT Interno Total,21905,Instituto Patris,84,2025,4,mensal,18439,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de Ocupação Hospitalar (TOH),85,Instituto Patris,-1,2025,4,mensal,94.86,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Tempo Médio de Permanência (TMP),4,Instituto Patris,-1,2025,4,mensal,3.65,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de readmissão em UTI (48h),5,Instituto Patris,-1,2025,4,mensal,9.52,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de readmissão hospitalar (29d),20,Instituto Patris,-1,2025,4,mensal,4.18,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Percentual de suspensão de cirurgias eletivas por condições operacionais,5,Instituto Patris,-1,2025,4,mensal,1.18,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Percentual de partos cesáreos,15,Instituto Patris,-1,2025,4,mensal,48.65,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de aplicação da escala de Robson nas parturientes submetidas à cesária,100,Instituto Patris,100,2025,4,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Percentual de Exames de imagem com resultado liberado em até 72 horas,70,Instituto Patris,-1,2025,4,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Percentual de Casos DAEI Digitadas Oportunamente,80,Instituto Patris,-1,2025,4,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Percentual de Casos DAEI Investigadas Oportunamente,80,Instituto Patris,-1,2025,4,mensal,100,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de acurácia do estoque,95,Instituto Patris,-1,2025,4,mensal,99.57,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de perda financeira por vencimento de medicamentos,2,Instituto Patris,-1,2025,4,mensal,0.08,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4226_Relatório Gerencial de Produção (Abril_2025).pdf,id4226_Relatório Gerencial de Produção (Abril_2025),HEL,Taxa de aceitabilidade das intervenções farmacêuticas,90,Instituto Patris,-1,2025,4,mensal,97.3,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Saídas de Clinica Médica,155,Instituto Patris,99.0,2025,5,mensal,154,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Saídas Cirúrgicas,203,Instituto Patris,96.0,2025,5,mensal,194,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Saídas Obstétricas,127,Instituto Patris,116.0,2025,5,mensal,147,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Total Internações (Saídas Hospitalares),485,Instituto Patris,102.0,2025,5,mensal,495,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Cirurgia Eletiva Hospitalar de Alto Giro,6,Instituto Patris,100.0,2025,5,mensal,6,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Cirurgia Eletiva de Alto Custo,6,Instituto Patris,100.0,2025,5,mensal,6,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Cirurgia Eletiva Hospitalar de Média ou Alta Complexidade,49,Instituto Patris,104.0,2025,5,mensal,51,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Total Cirurgias,61,Instituto Patris,103.0,2025,5,mensal,63,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Consulta médica na Atenção Especializada,1250,Instituto Patris,104.0,2025,5,mensal,1300,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Consulta de Multiprofissionais na atenção especializada,950,Instituto Patris,138.0,2025,5,mensal,1313,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Procedimentos Ambulatoriais,180,Instituto Patris,109.0,2025,5,mensal,197,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Total Ambulatório,2380,Instituto Patris,118.0,2025,5,mensal,2810,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - Colonoscopia,80,Instituto Patris,90.0,2025,5,mensal,72,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - Ecocardiograma,45,Instituto Patris,91.0,2025,5,mensal,41,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - Eletrocardiograma,10,Instituto Patris,950.0,2025,5,mensal,95,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - Endoscopia,70,Instituto Patris,94.0,2025,5,mensal,66,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - Raio X,10,Instituto Patris,110.0,2025,5,mensal,11,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - Tomografia,200,Instituto Patris,107.0,2025,5,mensal,214,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - USG/Doppler,80,Instituto Patris,100.0,2025,5,mensal,80,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Externo Realizado - USG,300,Instituto Patris,94.0,2025,5,mensal,282,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Total SADT Externo Realizado,795,Instituto Patris,108.0,2025,5,mensal,861,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,SADT Interno Total,21905,Instituto Patris,98.0,2025,5,mensal,21374,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de Ocupação Hospitalar (TOH),85.0,Instituto Patris,-1,2025,5,mensal,94.55,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa Média de Permanência Hospitalar (TMP),4.0,Instituto Patris,-1,2025,5,mensal,3.61,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de readmissão em UTI (48h),5.0,Instituto Patris,-1,2025,5,mensal,8.7,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de readmissão hospitalar (29d),20.0,Instituto Patris,-1,2025,5,mensal,3.29,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Percentual de suspensão de cirurgias eletivas por condições operacionais,5.0,Instituto Patris,-1,2025,5,mensal,4.76,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Percentual de cirurgias eletivas com TMAT expirado (1º ano),25.0,Instituto Patris,-1,2025,5,mensal,3.38,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Percentual de partos cesáreos,15.0,Instituto Patris,-1,2025,5,mensal,48.2,nao_atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de aplicação da escala de Robson nas parturientes submetidas à cesárea,100.0,Instituto Patris,100.0,2025,5,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Percentual de exames de imagem com resultado liberado em até 72 horas,70.0,Instituto Patris,100.0,2025,5,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Percentual de DAEI Digitadas Oportunamente - até 7 dias,80.0,Instituto Patris,100.0,2025,5,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Percentual de DAEI Investigadas Oportunamente - até 48 horas,80.0,Instituto Patris,100.0,2025,5,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de acurácia do estoque,95.0,Instituto Patris,-1,2025,5,mensal,99.57,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de perda financeira por vencimento de medicamentos,2.0,Instituto Patris,-1,2025,5,mensal,0.96,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4259_Relatório Gerencial de Produção (Maio_2025).pdf,id4259_Relatório Gerencial de Produção (Maio_2025),HEL,Taxa de aceitabilidade das intervenções farmacêuticas,90.0,Instituto Patris,-1,2025,5,mensal,98.7,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Saídas de Clínica Médica,155,Instituto Patris,95.0,2025,6,mensal,147,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Saídas Cirúrgicas,203,Instituto Patris,90.0,2025,6,mensal,183,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Saídas Obstétricas,127,Instituto Patris,113.0,2025,6,mensal,143,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Total Internações (Saídas Hospitalares),485,Instituto Patris,98.0,2025,6,mensal,473,parcial
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Cirurgia Eletiva Hospitalar de Alto Giro,6,Instituto Patris,100.0,2025,6,mensal,6,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Cirurgia Eletiva de Alto Custo,6,Instituto Patris,100.0,2025,6,mensal,6,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Cirurgia Eletiva Hospitalar de Média ou Alta Complexidade,49,Instituto Patris,102.0,2025,6,mensal,50,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Total Cirurgias,61,Instituto Patris,102.0,2025,6,mensal,62,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Consulta médica na Atenção Especializada,1250,Instituto Patris,103.0,2025,6,mensal,1289,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Consulta de Multi profissionais na atenção especializada,950,Instituto Patris,130.0,2025,6,mensal,1237,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Procedimentos Ambulatoriais,180,Instituto Patris,112.0,2025,6,mensal,201,atingido
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4362_Relatório Gerencial de Produção (Junho_2025).pdf,id4362_Relatório Gerencial de Produção (Junho_2025),HEL,Total Ambulatório,2380,Instituto Patris,115.0,2025,6,mensal,2727,atingido
